_id,_orderId,_contractId,_timestamp,_tradeDate,_action,_qty,_price,_active,_accountId,Fill ID,Order ID,Timestamp,Date,Account,B/S,Quantity,Price,_priceFormat,_priceFormatType,_tickSize,Contract,Product,Product Description,commission
597725390007,597725390004,4399654,2026-07-28 05:59:59.797Z,2026-07-28,1,19,27880.5,true,59652118,597725390007,597725390004,07/28/2026 01:59:59,7/28/26,GFTEFLEXMATT59894, Sell,19,27880.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725390017,597725390014,4399654,2026-07-28 06:01:13.828Z,2026-07-28,0,1,27898.5,true,59652118,597725390017,597725390014,07/28/2026 02:01:13,7/28/26,GFTEFLEXMATT59894, Buy,1,27898.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725390028,597725390025,4399654,2026-07-28 06:01:15.038Z,2026-07-28,0,18,27898.75,true,59652118,597725390028,597725390025,07/28/2026 02:01:15,7/28/26,GFTEFLEXMATT59894, Buy,18,27898.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.0200000000000005
597725390039,597725390036,4399654,2026-07-28 06:02:17.760Z,2026-07-28,1,19,27884.5,true,59652118,597725390039,597725390036,07/28/2026 02:02:17,7/28/26,GFTEFLEXMATT59894, Sell,19,27884.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725390048,597725390045,4399654,2026-07-28 06:02:39.994Z,2026-07-28,0,19,27869.25,true,59652118,597725390048,597725390045,07/28/2026 02:02:39,7/28/26,GFTEFLEXMATT59894, Buy,19,27869.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725390059,597725390056,4399654,2026-07-28 06:06:00.396Z,2026-07-28,1,25,27864.5,true,59652118,597725390059,597725390056,07/28/2026 02:06:00,7/28/26,GFTEFLEXMATT59894, Sell,25,27864.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725390068,597725390065,4399654,2026-07-28 06:06:58.934Z,2026-07-28,0,1,27866.0,true,59652118,597725390068,597725390065,07/28/2026 02:06:58,7/28/26,GFTEFLEXMATT59894, Buy,1,27866.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725390079,597725390076,4399654,2026-07-28 06:06:59.213Z,2026-07-28,0,24,27867.0,true,59652118,597725390079,597725390076,07/28/2026 02:06:59,7/28/26,GFTEFLEXMATT59894, Buy,24,27867.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.36
597725390090,597725390087,4399654,2026-07-28 06:16:21.873Z,2026-07-28,1,22,27852.75,true,59652118,597725390090,597725390087,07/28/2026 02:16:21,7/28/26,GFTEFLEXMATT59894, Sell,22,27852.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725390099,597725390096,4399654,2026-07-28 06:21:45.363Z,2026-07-28,0,11,27874.25,true,59652118,597725390099,597725390096,07/28/2026 02:21:45,7/28/26,GFTEFLEXMATT59894, Buy,11,27874.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,4.29
597725390110,597725390107,4399654,2026-07-28 06:21:45.642Z,2026-07-28,0,11,27874.25,true,59652118,597725390110,597725390107,07/28/2026 02:21:45,7/28/26,GFTEFLEXMATT59894, Buy,11,27874.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,4.29
597725390121,597725390118,4399654,2026-07-28 06:22:30.752Z,2026-07-28,1,22,27873.25,true,59652118,597725390121,597725390118,07/28/2026 02:22:30,7/28/26,GFTEFLEXMATT59894, Sell,22,27873.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725390130,597725390127,4399654,2026-07-28 06:23:58.849Z,2026-07-28,0,22,27860.5,true,59652118,597725390130,597725390127,07/28/2026 02:23:58,7/28/26,GFTEFLEXMATT59894, Buy,22,27860.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725390141,597725390138,4399654,2026-07-28 06:24:50.410Z,2026-07-28,1,22,27865.25,true,59652118,597725390141,597725390138,07/28/2026 02:24:50,7/28/26,GFTEFLEXMATT59894, Sell,22,27865.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725390150,597725390147,4399654,2026-07-28 06:25:52.126Z,2026-07-28,0,22,27878.75,true,59652118,597725390150,597725390147,07/28/2026 02:25:52,7/28/26,GFTEFLEXMATT59894, Buy,22,27878.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
