time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1607299200,19366,19431,17567,19177,,13891.529230112428,16903.970571311496,113649.856,0,-95,-99,92.2191895460176,95.45750665765196,-3.238317111634359,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,92.2191895460176,95.45750665765196,-3.238317111634359,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1607904000,19177,24344,19017.5,23468.5,,14762.162936465844,18362.75488879783,189815.255,0,-95,-99,94.85722002457106,94.64527442254717,0.21194560202388857,,,,,,,,,,,,,,,60,100,-60,,,,,94.64527442254717,,,,,,0,-95,-99,94.85722002457106,94.64527442254717,0.21194560202388857,,,,,,,,,,,,,,,60,100,-60,,,,,94.64527442254717,,,,,
1608508800,23468.5,28468,21959,26266.5,,15808.011760423495,20119.1426912872,201292.826,0,-95,-99,98.5072760443139,95.19456187163418,3.312714172679719,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,98.5072760443139,95.19456187163418,3.312714172679719,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1609113600,26266.5,34820,25930,32963,,17367.556145839542,22973.33320433449,205897.617,0,-95,-99,103.8737651572183,99.07942040870108,4.794344748517219,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,103.8737651572183,99.07942040870108,4.794344748517219,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1609718400,32963,42100,27923,38169.5,,19258.64195076322,26350.259158926823,279042.08,0,-95,-99,107.09987871768301,103.16030663973841,3.9395720779446037,,,,,,,95.60694006575157,,,,99.61988648234143,,,,60,100,-60,,,,,,,,,,,0,-95,-99,107.09987871768301,103.16030663973841,3.9395720779446037,,,,,,,95.60694006575157,,,,99.61988648234143,,,,60,100,-60,,,,,,,,,,
1610323200,38169.5,40076,30427,35871.5,,20768.90177342111,28466.090456943086,276064.688,0,-95,-99,104.05938543797174,105.01100977095768,-0.9516243329859435,,105.01100977095768,,105.01100977095768,,,,,,,,,,,60,100,-60,,,108,,105.01100977095768,,105,,,,0,-95,-99,104.05938543797174,105.01100977095768,-0.9516243329859435,,105.01100977095768,,105.01100977095768,,,,,,,,,,,60,100,-60,,,108,,105.01100977095768,,105,,,
1610928000,35871.5,37920,28913.5,32224.5,,21810.31979401919,29301.2925776224,170505.564,0,-95,-99,96.22441043904561,102.46122486490013,-6.236814425854519,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,96.22441043904561,102.46122486490013,-6.236814425854519,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1611532800,32224.5,38632,29273,33128,,22839.19981274472,30151.67200481742,267963.477,0,-95,-99,89.24070554054163,96.50816713918634,-7.267461598644715,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,89.24070554054163,96.50816713918634,-7.267461598644715,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1612137600,33128,40950,32344.5,38825.5,,24292.499829767927,32079.189337080217,170654.471,0,-95,-99,86.55950171640532,90.67487256533086,-4.1153708489255365,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,86.55950171640532,90.67487256533086,-4.1153708489255365,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1612742400,38825.5,49834,38061,48700.5,,26511.40893615266,35772.81392884017,216784.979,0,-95,-99,89.86992555187277,88.55671093627325,1.3132146155995201,,,,,,,,,,,,28.60671471549362,,,60,100,-60,,,,,88.55671093627325,,,,,,0,-95,-99,89.86992555187277,88.55671093627325,1.3132146155995201,,,,,,,,,,,,28.60671471549362,,,60,100,-60,,,,,88.55671093627325,,,,,
