time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1280264400,1887,1895,1865,1868.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10514,7.596175996314206,7.596175996314206,-0.33075486796479303,-0.33075486796479303,-0.9909909909909933,-0.9909909909909933,-0.9909909909909933,-0.9909909909909933
1280350800,1868.3,1886.5,1839.3,1857.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12618,6.991476618290708,6.991476618290708,-0.8909042411309708,-0.8909042411309708,-0.5620082427875609,-0.5620082427875609,-0.5620082427875609,-0.5620082427875609
1280437200,1857.8,1873.5,1832,1864,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12459,7.3485372034093475,7.3485372034093475,-0.5601493731661776,-0.5601493731661776,0.33372806545376493,0.33372806545376493,0.30673195931765834,0.30673195931765834
1280696400,1864,1901.8,1864,1894.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9348,1.620171673819745,1.620171673819745,1.620171673819745,1.620171673819745,1.620171673819745,1.620171673819745,1.7129356172474945,1.7129356172474945
1280782800,1894.2,1898.2,1880.2,1895,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8518,1.6630901287553648,1.6630901287553648,1.6630901287553648,1.6630901287553648,0.04223418857564959,0.04223418857564959,0.04223418857564959,0.04223418857564959
1280869200,1895,1910.2,1883.5,1906.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654,2.2907725321888437,2.2907725321888437,2.2907725321888437,2.2907725321888437,0.6174142480211106,0.6174142480211106,0.6174142480211106,0.6174142480211106
1280955600,1906.7,1913,1891.2,1903.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8032,2.1190987124463523,2.1190987124463523,2.1190987124463523,2.1190987124463523,-0.16782923375465703,-0.16782923375465703,-0.16782923375465703,-0.16782923375465703
1281042000,1903.5,1908,1872.2,1905.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11737,2.2371244635193155,2.2371244635193155,2.2371244635193155,2.2371244635193155,0.1155765694772811,0.1155765694772811,0.1155765694772811,0.1155765694772811
1281301200,1905.7,1918.2,1898.7,1913,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6691,2.628755364806867,2.628755364806867,0.3830613422889203,0.3830613422889203,0.3830613422889203,0.3830613422889203,0.6047856955035499,0.6047856955035499
1281387600,1913,1914.2,1881,1897,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10452,1.7703862660944207,1.7703862660944207,-0.4565251613580335,-0.4565251613580335,-0.836382645060115,-0.836382645060115,-0.836382645060115,-0.836382645060115
1281474000,1897,1898,1824.2,1825.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11823,-2.054721030042916,-2.054721030042916,-4.197932518234769,-4.197932518234769,-3.75856615709014,-3.75856615709014,-3.75856615709014,-3.75856615709014
1281560400,1825.7,1838.4,1806.9,1829.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12548,-1.8401287553648042,-1.8401287553648042,-3.988035892323031,-3.988035892323031,0.21909404611929673,0.21909404611929673,0.21909404611929673,0.21909404611929673
1281646800,1829.7,1842.9,1815.4,1816.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9446,-2.537553648068667,-2.537553648068667,-4.670199926536181,-4.670199926536181,-0.7104989889052851,-0.7104989889052851,-0.7104989889052851,-0.7104989889052851
1281906000,1816.7,1833.4,1800.4,1821.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066,-2.2961373390557918,-2.2961373390557918,0.24770187702977928,0.24770187702977928,0.24770187702977928,0.24770187702977928,0.1925510260218958,0.1925510260218958
1281992400,1821.2,1860.7,1817.2,1841.9,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9727,-1.1856223175965617,-1.1856223175965617,1.3871305113667665,1.3871305113667665,1.1366132220513971,1.1366132220513971,1.1366132220513971,1.1366132220513971
1282078800,1841.9,1862.2,1831.2,1840.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9983,-1.2768240343347614,-1.2768240343347614,1.2935542467110694,1.2935542467110694,-0.09229599869700013,-0.09229599869700013,-0.09229599869700013,-0.09229599869700013
1282165200,1840.2,1850.2,1810.7,1822.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11420,-2.2424892703862636,-2.2424892703862636,0.30274673859195245,0.30274673859195245,-0.9781545484186501,-0.9781545484186501,-0.9781545484186501,-0.9781545484186501
1282251600,1822.2,1829.6,1808.6,1826.9,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9783,-1.99034334763948,-1.99034334763948,0.5614575879341688,0.5614575879341688,0.2579299747557922,0.2579299747557922,0.2579299747557922,0.2579299747557922
1282510800,1826.9,1842.6,1804.9,1809.4,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10161,-2.9291845493562185,-2.9291845493562185,-0.9579068367179375,-0.9579068367179375,-0.9579068367179375,-0.9579068367179375,-0.8765202147474526,-0.8765202147474526
1282597200,1809.4,1810.1,1766.4,1771.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11493,-4.957081545064383,-4.957081545064383,-3.0269856040286927,-3.0269856040286927,-2.089090306178854,-2.089090306178854,-2.089090306178854,-2.089090306178854
1282683600,1771.6,1798.6,1756.9,1790.9,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12244,-3.9216738197424843,-3.9216738197424843,-1.9705512069626143,-1.9705512069626143,1.089410702190121,1.089410702190121,1.089410702190121,1.089410702190121
1282770000,1790.9,1802.9,1763.6,1765.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11605,-5.27896995708155,-5.27896995708155,-3.3554108051891283,-3.3554108051891283,-1.4126975263833927,-1.4126975263833927,-1.4126975263833927,-1.4126975263833927
1282856400,1765.6,1794.3,1746.1,1790.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12543,-3.9377682403433525,-3.9377682403433525,-1.986972467020646,-1.986972467020646,1.4159492523787949,1.4159492523787949,1.4159492523787949,1.4159492523787949
1283115600,1790.6,1805.1,1768.3,1770.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9561,-5.000000000000003,-5.000000000000003,-1.1057746006925029,-1.1057746006925029,-1.1057746006925029,-1.1057746006925029,-1.1444202534472172,-1.1444202534472172
1283202000,1770.8,1781.6,1754.8,1774.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12139,-4.796137339055799,-4.796137339055799,-0.8935552328828327,-0.8935552328828327,0.21459227467810904,0.21459227467810904,0.21459227467810904,0.21459227467810904
1283288400,1774.6,1825.1,1771.8,1820.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10715,2.5639580750591686,2.5639580750591686,1.6474924606277224,1.6474924606277224,2.5639580750591686,2.5639580750591686,2.5639580750591686,2.5639580750591686
1283374800,1820.1,1841.3,1813.1,1838.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8889,3.5782711596979597,3.5782711596979597,2.652742097620909,2.652742097620909,0.9889566507334762,0.9889566507334762,0.9889566507334762,0.9889566507334762
1283461200,1838.1,1871.3,1834.6,1867.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9958,5.240617603967091,5.240617603967091,4.300234558248632,4.300234558248632,1.6049181219737771,1.6049181219737771,1.6049181219737771,1.6049181219737771
1283720400,1867.6,1877.6,1865.8,1869.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1282,5.353319057815846,5.353319057815846,0.10708931248661384,0.10708931248661384,0.10708931248661384,0.10708931248661384,0,0
1283806800,1869.6,1873.8,1854,1858.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8961,4.716555843570385,4.716555843570385,-0.49796530306275194,-0.49796530306275194,-0.6044073598630699,-0.6044073598630699,-0.7477434171874165,-0.7477434171874165
1283893200,1858.3,1888,1852.3,1879,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9955,5.883015890904998,5.883015890904998,0.6104090811737037,0.6104090811737037,1.1139213259430687,1.1139213259430687,1.1139213259430687,1.1139213259430687
1283979600,1879,1897.8,1874.8,1885.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182,6.26620083399076,6.26620083399076,0.9745127436281883,0.9745127436281883,0.36189462480042334,0.36189462480042334,0.36189462480042334,0.36189462480042334
1284066000,1885.8,1896.8,1880,1891.8,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4738,6.604305195537025,6.604305195537025,1.29578068108803,1.29578068108803,0.3181673560292714,0.3181673560292714,0.3181673560292714,0.3181673560292714
1284325200,1891.8,1925,1891.8,1919.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,8.153950185957402,8.153950185957402,1.4536420340416534,1.4536420340416534,1.4536420340416534,1.4536420340416534,1.3893291072371872,1.3893291072371872
1284411600,1919.3,1938.8,1912.5,1923.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3180,8.4075284571171,8.4075284571171,1.691510730521197,1.691510730521197,0.23446048038347317,0.23446048038347317,0.23446048038347317,0.23446048038347317
1284498000,1923.8,1943.5,1917,1942.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2297,9.461287050602959,9.461287050602959,2.679987313669524,2.679987313669524,0.972034515022354,0.972034515022354,0.972034515022354,0.972034515022354
1284584400,1942.5,1957.8,1932.3,1956.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2371,10.267102445621552,10.267102445621552,3.435881171371181,3.435881171371181,0.7361647361647339,0.7361647361647339,0.7361647361647339,0.7361647361647339
1284670800,1956.8,1973,1945.7,1955.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9854,10.176941282542554,10.176941282542554,3.3513056348451262,3.3513056348451262,-0.0817661488143862,-0.0817661488143862,-0.0817661488143862,-0.0817661488143862
1284930000,1955.2,1993.7,1951.6,1984.9,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9242,11.850557872196562,11.850557872196562,1.5190261865793804,1.5190261865793804,1.5190261865793804,1.5190261865793804,1.5449941167442598,1.5449941167442598
1285016400,1984.9,2003.2,1979.9,1986.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9711,11.918178744505804,11.918178744505804,1.5804009819967195,1.5804009819967195,0.06045644616856356,0.06045644616856356,0.06045644616856356,0.06045644616856356
1285102800,1986.1,1997.4,1973.3,1986.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10833,11.918178744505804,11.918178744505804,1.5804009819967195,1.5804009819967195,0,0,0,0
1285189200,1986.1,2003.1,1965.5,1985.3,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10778,11.873098162966306,11.873098162966306,1.5394844517184896,1.5394844517184896,-0.04027994562207112,-0.04027994562207112,-0.04027994562207112,-0.04027994562207112
1285275600,1985.3,2024.8,1981.5,2022.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9817,13.946804913783389,13.946804913783389,3.4216448445171777,3.4216448445171777,1.8536241374099611,1.8536241374099611,1.8536241374099611,1.8536241374099611
1285534800,2022.1,2033.5,2009.7,2011.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8498,13.332581990307682,13.332581990307682,-0.5390435685673243,-0.5390435685673243,-0.5390435685673243,-0.5390435685673243,-0.5980329165225082,-0.5980329165225082
1285621200,2011.2,2023,1980.2,2013.4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12296,13.456553589541315,13.456553589541315,-0.43024578408584235,-0.43024578408584235,0.10938743038981927,0.10938743038981927,0.10938743038981927,0.10938743038981927
1285707600,2013.4,2020.9,2001.1,2010.6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9986,13.29877155415305,13.29877155415305,-0.5687156916077346,-0.5687156916077346,-0.13906824277342714,-0.13906824277342714,-0.13906824277342714,-0.13906824277342714
1285794000,2010.6,2030.9,1986.1,1998.6,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13778,12.622562831060522,12.622562831060522,-1.1621581524158053,-1.1621581524158053,-0.5968367651447329,-0.5968367651447329,-0.5968367651447329,-0.5968367651447329
1285880400,1998.6,2018.1,1987.8,1996.6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11222,-0.10007004903432404,-0.10007004903432404,-1.2610652292171505,-1.2610652292171505,-0.10007004903432404,-0.10007004903432404,-0.10007004903432404,-0.10007004903432404
1286139600,1996.6,2000.2,1963.4,1980.7,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10616,-0.8956269388571932,-0.8956269388571932,-0.7963538014624794,-0.7963538014624794,-0.7963538014624794,-0.7963538014624794,-0.8311220147198672,-0.8311220147198672
1286226000,1980.7,2027.2,1978.2,2021.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571,1.1558090663464493,1.1558090663464493,1.2571371331263217,1.2571371331263217,2.0699752612712676,2.0699752612712676,2.0699752612712676,2.0699752612712676
1286312400,2021.7,2027,1992.6,2008.7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11252,0.5053537476233432,0.5053537476233432,0.6060302514274335,0.6060302514274335,-0.6430231982984617,-0.6430231982984617,-0.6430231982984617,-0.6430231982984617
1286398800,2008.7,2021.4,1996.1,2016.4,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,0.8906234364054929,0.8906234364054929,0.9916858659721618,0.9916858659721618,0.3833325036093018,0.3833325036093018,0.3833325036093018,0.3833325036093018
1286485200,2016.4,2031.6,1984.3,2024.3,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11431,1.2859001300910662,1.2859001300910662,1.3873585094660947,1.3873585094660947,0.39178734378098906,0.39178734378098906,0.39178734378098906,0.39178734378098906
1286744400,2024.3,2037.3,2021,2027.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6322,1.4360052036425521,1.4360052036425521,0.14819937756261423,0.14819937756261423,0.14819937756261423,0.14819937756261423,0.05922708652090447,0.05922708652090447
1286830800,2027.3,2045.7,2006.5,2043.7,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10499,2.256579605724014,2.256579605724014,0.9583559749049099,0.9583559749049099,0.8089577270260983,0.8089577270260983,0.8089577270260983,0.8089577270260983
1286917200,2043.7,2067.5,2038,2058.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9445,2.9820874612228514,2.9820874612228514,1.6746529664575343,1.6746529664575343,0.709497480060663,0.709497480060663,0.709497480060663,0.709497480060663
1287003600,2058.2,2073.2,2043.7,2073.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10985,3.7326128289802822,3.7326128289802822,2.415649854270605,2.415649854270605,0.7287921484792538,0.7287921484792538,0.7287921484792538,0.7287921484792538
1287090000,2073.2,2099.9,2062.4,2098.4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12165,4.993495446812778,4.993495446812778,3.6605246257965782,3.6605246257965782,1.2155122515917554,1.2155122515917554,1.2155122515917554,1.2155122515917554
1287349200,2098.4,2106.3,2059.6,2063.1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10111,3.22725908135695,3.22725908135695,-1.6822340831109501,-1.6822340831109501,-1.6822340831109501,-1.6822340831109501,-1.6353580623629342,-1.6353580623629342
1287435600,2063.1,2086.8,2053.5,2068.5,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14732,3.4974482137496294,3.4974482137496294,-1.4248951582157876,-1.4248951582157876,0.2617420386796613,0.2617420386796613,0.2617420386796613,0.2617420386796613
1287522000,2068.5,2100.5,2064.5,2091,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253,4.623236265385774,4.623236265385774,-0.3526496378192952,-0.3526496378192952,1.0877447425670776,1.0877447425670776,1.0877447425670776,1.0877447425670776
1287608400,2091,2106.5,2068.7,2083.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11410,4.24797358150706,4.24797358150706,-0.7100648112847927,-0.7100648112847927,-0.3586800573888092,-0.3586800573888092,-0.3586800573888092,-0.3586800573888092
1287694800,2083.5,2106.4,2079.2,2106.4,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7937,5.393775642950074,5.393775642950074,0.38124285169653066,0.38124285169653066,1.0991120710343216,1.0991120710343216,1.0991120710343216,1.0991120710343216
1287954000,2106.4,2127.1,2103.9,2110.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8339,5.603922745922145,5.603922745922145,0.19939232814279426,0.19939232814279426,0.19939232814279426,0.19939232814279426,0.3279935351998903,0.3279935351998903
1288040400,2110.6,2123.8,2094.3,2119.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808,6.054237966576604,6.054237966576604,0.6266616027345147,0.6266616027345147,0.42641902776461676,0.42641902776461676,0.42641902776461676,0.42641902776461676
1288126800,2119.6,2126.8,2104,2122.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,6.189332532772955,6.189332532772955,0.7548423851120437,0.7548423851120437,0.12738252500473074,0.12738252500473074,0.12738252500473074,0.12738252500473074
1288213200,2122.3,2138,2111,2131.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10169,6.664665265685994,6.664665265685994,1.2058488416255266,1.2058488416255266,0.4476275738585497,0.4476275738585497,0.4476275738585497,0.4476275738585497
1288299600,2131.8,2137.2,2118.5,2125.2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8509,6.334434103872706,6.334434103872706,0.8925180402582475,0.8925180402582475,-0.30959752321983125,-0.30959752321983125,-0.30959752321983125,-0.30959752321983125
1288558800,2125.2,2148.1,2116.9,2129.9,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,0.2211556559382775,0.2211556559382775,0.2211556559382775,0.2211556559382775,0.2211556559382775,0.2211556559382775,0.24474043394362843,0.24474043394362843
1288645200,2129.9,2155.3,2127.9,2152.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7648,1.2892904197252066,1.2892904197252066,1.2892904197252066,1.2892904197252066,1.065777736043937,1.065777736043937,1.065777736043937,1.065777736043937
1288731600,2152.6,2167.6,2131.6,2167.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10941,1.9715791454921934,1.9715791454921934,1.9715791454921934,1.9715791454921934,0.673604013750813,0.673604013750813,0.673604013750813,0.673604013750813
1288818000,2167.1,2192.3,2164.3,2184.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9391,2.771503858460385,2.771503858460385,2.771503858460385,2.771503858460385,0.7844584929168014,0.7844584929168014,0.7844584929168014,0.7844584929168014
1288904400,2184.1,2192,2178.3,2186,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8719,2.8609072087333045,2.8609072087333045,2.8609072087333045,2.8609072087333045,0.086992353829957,0.086992353829957,0.086992353829957,0.086992353829957
1289167200,2186,2190.7,2175.2,2183.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7039,2.7526821005081876,2.7526821005081876,-0.10521500457457375,-0.10521500457457375,-0.10521500457457375,-0.10521500457457375,-0.004579173917042027,-0.004579173917042027
1289253600,2183.7,2199.4,2165.6,2175.9,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9171,2.385657820440442,2.385657820440442,-0.46203110704482653,-0.46203110704482653,-0.3571919219672907,-0.3571919219672907,-0.3571919219672907,-0.3571919219672907
1289340000,2175.9,2188.6,2161.3,2169.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557,2.0750988142292663,2.0750988142292663,-0.7639524245196624,-0.7639524245196624,-0.3033227629946187,-0.3033227629946187,-0.3033227629946187,-0.3033227629946187
1289426400,2169.3,2176.8,2143.5,2173.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11098,2.2633163937511935,2.2633163937511935,-0.5809698078682441,-0.5809698078682441,0.18439127829253674,0.18439127829253674,0.18439127829253674,0.18439127829253674
1289512800,2173.3,2175.5,2120.5,2135.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13684,0.4705439488048184,0.4705439488048184,-2.3238792314730183,-2.3238792314730183,-1.7530943726130934,-1.7530943726130934,-1.7530943726130934,-1.7530943726130934
1289772000,2135.2,2151.9,2123.9,2125.9,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9599,0.03293807641635013,0.03293807641635013,-0.435556388160347,-0.435556388160347,-0.435556388160347,-0.435556388160347,-0.49613854434822885,-0.49613854434822885
1289858400,2125.9,2126.6,2084.6,2095.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12618,-1.3928100884622583,-1.3928100884622583,-1.8546272011989466,-1.8546272011989466,-1.4252787054894482,-1.4252787054894482,-1.4252787054894482,-1.4252787054894482
1289944800,2095.6,2110.3,2089,2097.3,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9753,-1.3128176171654262,-1.3128176171654262,-1.7750093668040294,-1.7750093668040294,0.08112235159382863,0.08112235159382863,0.08112235159382863,0.08112235159382863
1290031200,2097.3,2147.8,2096.8,2135,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9622,0.4611330698287306,0.4611330698287306,-0.00936680404645083,-0.00936680404645083,1.797549229962324,1.797549229962324,1.797549229962324,1.797549229962324
1290117600,2135,2139.5,2120.7,2134.7,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8197,0.44701675136457747,0.44701675136457747,-0.02341701011614837,-0.02341701011614837,-0.014051522248252079,-0.014051522248252079,-0.014051522248252079,-0.014051522248252079
1290376800,2134.7,2156.1,2121.9,2153.6,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11318,1.3363448146056884,1.3363448146056884,0.8853703096453878,0.8853703096453878,0.8853703096453878,0.8853703096453878,0.9184629803186461,0.9184629803186461
1290463200,2153.6,2155.1,2105.6,2115.6,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12532,-0.45172219085262133,-0.45172219085262133,-0.8947393076310447,-0.8947393076310447,-1.764487369985141,-1.764487369985141,-1.764487369985141,-1.764487369985141
1290549600,2115.6,2166.3,2114.1,2158.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9821,1.5716167890080976,1.5716167890080976,1.1195952592870235,1.1195952592870235,2.0325203252032518,2.0325203252032518,2.0325203252032518,2.0325203252032518
1290636000,2158.6,2164,2153.8,2162.3,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1517,1.7457180500658933,1.7457180500658933,1.292921722021847,1.292921722021847,0.17140739368110225,0.17140739368110225,0.17140739368110225,0.17140739368110225
1290722400,2162.3,2163,2135.5,2146,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6056,0.9787314135140309,0.9787314135140309,0.5293483861901056,0.5293483861901056,-0.7538269435323581,-0.7538269435323581,-0.7079072780271217,-0.7079072780271217
1290981600,2146,2160.9,2118.6,2145.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12155,0.9363824581215929,0.9363824581215929,-0.04193849021435652,-0.04193849021435652,-0.04193849021435652,-0.04193849021435652,-0.4362961243908141,-0.4362961243908141
1291068000,2145.1,2148.1,2110.1,2115.3,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12390,-0.46583850931675314,-0.46583850931675314,-1.4305684995340084,-1.4305684995340084,-1.389212624120075,-1.389212624120075,-1.389212624120075,-1.389212624120075
1291154400,2115.3,2174.6,2111.6,2159.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10631,2.1037205124568614,2.1037205124568614,0.6430568499534102,0.6430568499534102,2.1037205124568614,2.1037205124568614,1.968745573863381,1.968745573863381
1291240800,2159.8,2189.3,2157.5,2187.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10035,3.427409823665674,3.427409823665674,1.9478098788443703,1.9478098788443703,1.296416334845819,1.296416334845819,1.296416334845819,1.296416334845819
1291327200,2187.8,2195.5,2168.5,2188.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8331,3.4699569800973684,3.4699569800973684,1.9897483690587054,1.9897483690587054,0.041137215467576385,0.041137215467576385,0.041137215467576385,0.041137215467576385
1291586400,2188.7,2194.2,2177.4,2188.9,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6997,3.4794119037488724,3.4794119037488724,0.009137844382522632,0.009137844382522632,0.009137844382522632,0.009137844382522632,-0.10496531580867685,-0.10496531580867685
1291672800,2188.9,2217.3,2185.9,2188.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8712,3.4652295182716264,3.4652295182716264,-0.004568922191250928,-0.004568922191250928,-0.01370551418521549,-0.01370551418521549,-0.01370551418521549,-0.01370551418521549
1291759200,2188.6,2203.3,2180.6,2203.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8245,4.160166406656266,4.160166406656266,0.6670626399232588,0.6670626399232588,0.6716622498400929,0.6716622498400929,0.6716622498400929,0.6716622498400929
1291845600,2203.3,2215,2194,2198.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6804,3.9474306244977067,3.9474306244977067,0.46146114131678007,0.46146114131678007,-0.20423909590160214,-0.20423909590160214,-0.20423909590160214,-0.20423909590160214
1291932000,2198.8,2218.5,2198,2217.7,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,4.840920909563637,4.840920909563637,1.3249874354639741,1.3249874354639741,0.8595597598690028,0.8595597598690028,0.8595597598690028,0.8595597598690028
1292191200,2217.7,2229.9,2206.9,2211.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,4.5525457381931504,4.5525457381931504,-0.275059746584295,-0.275059746584295,-0.275059746584295,-0.275059746584295,-0.22106925332732197,-0.22106925332732197
1292277600,2211.6,2221.1,2205.8,2215.3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,4.727461825745757,4.727461825745757,-0.10822022816429798,-0.10822022816429798,0.16729969253030716,0.16729969253030716,0.16729969253030716,0.16729969253030716
1292364000,2215.3,2224.3,2197,2204.3,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,4.207441024913723,4.207441024913723,-0.6042296072507389,-0.6042296072507389,-0.49654674310477137,-0.49654674310477137,-0.3390903336648883,-0.3390903336648883
1292450400,2204.3,2225.8,2197.8,2222,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,5.044201768070714,5.044201768070714,0.1938945754610715,0.1938945754610715,0.8029760014516998,0.8029760014516998,0.8029760014516998,0.8029760014516998
