time,open,high,low,close
1253480400,1066.5,1068.3,1057.2,1065.3
1253566800,1065.3,1074.8,1065,1072.2
1253653200,1072.2,1081.2,1060.6,1063.9
1253739600,1063.9,1069.4,1046.2,1049.7
1253826000,1049.7,1054.7,1041.4,1046.2
1254085200,1046.2,1066.1,1040.8,1064.6
1254171600,1064.6,1070.8,1058.2,1059.7
1254258000,1059.7,1067.2,1046.4,1057.2
1254344400,1057.2,1060.9,1029.2,1032.2
1254430800,1032.2,1032.5,1016.6,1026.6
1254690000,1026.6,1043,1024,1041.5
1254776400,1041.5,1061.3,1040,1053.8
1254862800,1053.8,1062.7,1050,1061.2
1254949200,1061.2,1071.7,1060.2,1068.5
1255035600,1068.5,1072.9,1062.9,1072.7
1255294800,1072.7,1081,1071.3,1075.2
1255381200,1075.2,1079.9,1067.2,1078.9
1255467600,1078.9,1093.9,1078.7,1092.7
1255554000,1092.7,1097.4,1084.6,1094.1
1255640400,1094.1,1099.6,1081.5,1086.3
1255899600,1086.3,1100.6,1080.1,1099.4
1255986000,1099.4,1102.8,1085.8,1091.8
1256072400,1091.8,1102.3,1076.4,1080.7
1256158800,1080.7,1095.9,1073.9,1094.7
1256245200,1094.7,1098.9,1075,1080
1256504400,1080,1091.9,1064.6,1068.8
1256590800,1068.8,1073,1060.5,1065.3
1256677200,1065.3,1066.3,1040.6,1041.4
1256763600,1041.4,1067.1,1040.4,1063.4
1256850000,1063.4,1065.9,1032.5,1035
1257112800,1035,1052.3,1028.8,1043.8
1257199200,1043.8,1046.6,1029.2,1044.5
1257285600,1044.5,1061,1043.5,1049.5
1257372000,1049.5,1066.9,1041.7,1066.4
1257458400,1066.4,1071.9,1056.1,1069.1
1257717600,1069.1,1094.5,1067.5,1094
1257804000,1094,1097,1087.4,1095.7
1257890400,1095.7,1105.7,1093.6,1098.4
1257976800,1098.4,1103.3,1084.8,1088.8
1258063200,1088.8,1098.3,1085,1093.7
1258322400,1093.7,1114.3,1093.1,1108.3
1258408800,1108.3,1111,1102,1109.5
1258495200,1109.5,1112.8,1103,1111
1258581600,1111,1111.5,1088.4,1094.3
1258668000,1094.3,1096.8,1085.3,1091.8
1258927200,1091.8,1113.1,1090.7,1104.6
1259013600,1104.6,1108.6,1097.5,1105
1259100000,1105,1112.8,1103.8,1110.5
1259186400,1110.5,1112.7,1084.4,1086.2
1259272800,1086.2,1099.6,1068.3,1090.6
1259532000,1090.6,1099,1085.7,1094.9
1259618400,1094.9,1112.9,1093.4,1108.8
1259704800,1108.8,1116.3,1105.3,1108.8
1259791200,1108.8,1118,1097.5,1097.7
1259877600,1097.7,1119.9,1096.2,1109.4
1260136800,1109.4,1111.5,1099.5,1106.2
1260223200,1106.2,1108.2,1088.4,1090.4
1260309600,1090.4,1098.1,1085.6,1096.8
1260396000,1096.8,1106.8,1093,1104
1260482400,1104,1111,1101.7,1108.9
1260741600,1108.9,1118.3,1104.8,1112.5
1260828000,1112.5,1116,1105.4,1109.4
1260914400,1109.4,1116.9,1107.9,1108.9
1261000800,1108.9,1111.1,1095.8,1099
1261087200,1099,1107.5,1093.2,1102.5
1261346400,1102.5,1117.7,1101.1,1112.4
1261432800,1112.4,1120.4,1112.4,1118.3
1261519200,1118.3,1124.3,1115.8,1120.8
1261605600,1120.8,1127,1119.8,1126.8
1261951200,1126.8,1130.3,1121.8,1127.3
1262037600,1127.3,1132.5,1124.8,1126.3
1262124000,1126.3,1127.2,1117.7,1127.2
1262210400,1127.2,1129.4,1114.1,1117.1
1262556000,1117.1,1133.7,1117.1,1132.5
1262642400,1132.5,1136.9,1128.9,1135.7
1262728800,1135.7,1139.4,1131.1,1136.4
1262815200,1136.4,1142.6,1130.8,1141.3
1262901600,1141.3,1145.5,1134.8,1145.3
1263160800,1145.3,1151.7,1141.4,1143.6
1263247200,1143.6,1146.6,1131.3,1137.5
1263333600,1137.5,1148.8,1132.7,1145.3
1263420000,1145.3,1150.7,1141.7,1150.2
1263506400,1150.2,1150.5,1130.9,1135.6
1263765600,1135.6,1140.2,1132.8,1140
1263852000,1140,1150.2,1129.4,1147.7
1263938400,1147.7,1149.7,1128.3,1137.9
1264024800,1137.9,1142.3,1111.5,1113
1264111200,1113,1118.7,1089.1,1094.4
1264370400,1094.4,1105.8,1092.5,1096.2
1264456800,1096.2,1102.7,1083.7,1091.7
1264543200,1091.7,1098.6,1081.1,1097.9
1264629600,1097.9,1106.1,1077,1084.8
1264716000,1084.8,1095.8,1069,1071.5
1264975200,1071.5,1088.9,1070.4,1088.1
1265061600,1088.1,1103.8,1084.3,1100.8
1265148000,1100.8,1102.6,1092.8,1099.8
1265234400,1099.8,1100.5,1061.4,1063.7
1265320800,1063.7,1067.1,1042.8,1062.1
1265580000,1062.1,1070.5,1054.9,1056.9
1265666400,1056.9,1078.9,1055.9,1069.2
1265752800,1069.2,1074.4,1058.1,1065.6
1265839200,1065.6,1080.6,1059.3,1080.3
1265925600,1080.3,1081.6,1061.8,1080.8
1266184800,1080.8,1080.8,1075.2,1077.1
1266271200,1077.1,1095.6,1076.9,1095.1
1266357600,1095.1,1101.6,1094.3,1100.3
1266444000,1100.3,1108.3,1094.8,1098
1266530400,1098,1112.5,1094,1107.7
1266789600,1107.7,1114.1,1104.8,1107.8
1266876000,1107.8,1114,1091.5,1098
1266962400,1098,1106.5,1093.7,1103.7
1267048800,1103.7,1104.7,1085.6,1102.9
1267135200,1102.9,1108.6,1097.3,1106.3
1267394400,1106.3,1116.4,1105.2,1115.7
1267480800,1115.7,1123.7,1113.7,1119.1
