time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1768622400,95319.1,95341.3,94989.1,95053.4,89875.41400000002,95022.25989653508,95284.00223598295,1892.477,0,-95,-99,-15.901959770872459,-13.930089864656516,-1.971869906215943,-2.5561617290152205,,,,,,,,,,,,,,60,100,-60,,,,,-13.930089864656516,,,,,,0,-95,-99,-15.901959770872459,-13.930089864656516,-1.971869906215943,-2.5561617290152205,,,,,,,,,,,,,,60,100,-60,,,,,-13.930089864656516,,,,,
1768636800,95053.4,95269,94967.9,95269,89905.55200000001,95044.69081503189,95280.66840576452,1819.168,0,-95,-99,-17.494235149439028,-15.161652774571957,-2.332582374867071,0.6501323823055696,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-17.494235149439028,-15.161652774571957,-2.332582374867071,0.6501323823055696,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768651200,95269,95653.3,95140.8,95530,89934.653,95088.80983184717,95336.07542670573,3285.175,0,-95,-99,-9.50503236350768,-14.300409094606396,4.795376731098715,3.310404715090251,,,,,,,,,,,,,,60,100,-60,,,,-108,-14.300409094606396,,,,,,0,-95,-99,-9.50503236350768,-14.300409094606396,4.795376731098715,3.310404715090251,,,,,,,,,,,,,,60,100,-60,,,,-108,-14.300409094606396,,,,,
1768665600,95530,95530,95164,95247.2,89962.78950000001,95103.20893804288,95316.32533188224,2911.372,0,-95,-99,-7.962604708627491,-11.653957407191406,3.6913526985639153,1.7115503182471032,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-7.962604708627491,-11.653957407191406,3.6913526985639153,1.7115503182471032,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768680000,95247.2,95378.9,94970.1,95103,90003.3575,95103.18994367534,95268.91970257508,2605.045,0,-95,-99,-13.836429960290523,-10.434689010808572,-3.401740949481951,0.22177087701752773,,,,,,,,,,26.54465596456553,,,,60,100,-60,,,,,-10.434689010808572,,,,,,0,-95,-99,-13.836429960290523,-10.434689010808572,-3.401740949481951,0.22177087701752773,,,,,,,,,,26.54465596456553,,,,60,100,-60,,,,,-10.434689010808572,,,,,
1768694400,95103,95198.6,94816.4,95154.6,90048.58850000001,95107.8635851594,95243.51532422507,3300.283,0,-95,-99,-21.609478545745144,-14.469504404887727,-7.139974140857417,1.8756978292266941,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-21.609478545745144,-14.469504404887727,-7.139974140857417,1.8756978292266941,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768708800,95154.6,95220,94980,94988,90091.57,95096.96689559946,95186.73414106393,1867.54,0,-95,-99,-26.34408790470493,-20.596665470246872,-5.747422434458059,0.5729057302556453,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-26.34408790470493,-20.596665470246872,-5.747422434458059,0.5729057302556453,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768723200,94988,95269,94973.9,95137.8,90138.0795,95100.67899599951,95175.85988749417,2009.678,0,-95,-99,-26.265824921887535,-24.739797124112545,-1.52602779777499,2.5956490611882623,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-26.265824921887535,-24.739797124112545,-1.52602779777499,2.5956490611882623,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768737600,95137.8,95339.9,94840.9,95060,90183.584,95096.9809054541,95150.11324582879,3938.732,0,-95,-99,-28.47264170115694,-27.02751817591648,-1.4451235252404615,1.3107171565359796,,,,,,,,,,,23.327109204445016,,,60,100,-60,,,,,,,,,,,0,-95,-99,-28.47264170115694,-27.02751817591648,-1.4451235252404615,1.3107171565359796,,,,,,,,,,,23.327109204445016,,,60,100,-60,,,,,,,,,,
1768752000,95060,95480,95013.9,95328.2,90224.1205,95118.00082314009,95189.68808008906,2793.916,0,-95,-99,-17.11706022321762,-23.951842282087373,6.834782058869752,2.4159585959570915,,,,,,,,,,35.81900195629859,,,,60,100,-60,,,,-108,-23.951842282087373,,,,,,0,-95,-99,-17.11706022321762,-23.951842282087373,6.834782058869752,2.4159585959570915,,,,,,,,,,35.81900195629859,,,,60,100,-60,,,,-108,-23.951842282087373,,,,,
