_id,_orderId,_contractId,_timestamp,_tradeDate,_action,_qty,_price,_active,_accountId,Fill ID,Order ID,Timestamp,Date,Account,B/S,Quantity,Price,_priceFormat,_priceFormatType,_tickSize,Contract,Product,Product Description,commission
597725400007,597725400004,4399654,2026-07-28 05:59:59.797Z,2026-07-28,1,19,27880.5,true,59652119,597725400007,597725400004,07/28/2026 01:59:59,7/28/26,GFTEFLEXMATT22986, Sell,19,27880.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725400017,597725400014,4399654,2026-07-28 06:01:13.828Z,2026-07-28,0,1,27898.5,true,59652119,597725400017,597725400014,07/28/2026 02:01:13,7/28/26,GFTEFLEXMATT22986, Buy,1,27898.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400028,597725400025,4399654,2026-07-28 06:01:15.036Z,2026-07-28,0,18,27898.75,true,59652119,597725400028,597725400025,07/28/2026 02:01:15,7/28/26,GFTEFLEXMATT22986, Buy,18,27898.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.0200000000000005
597725400039,597725400036,4399654,2026-07-28 06:02:17.760Z,2026-07-28,1,19,27884.5,true,59652119,597725400039,597725400036,07/28/2026 02:02:17,7/28/26,GFTEFLEXMATT22986, Sell,19,27884.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725400048,597725400045,4399654,2026-07-28 06:02:39.994Z,2026-07-28,0,19,27869.25,true,59652119,597725400048,597725400045,07/28/2026 02:02:39,7/28/26,GFTEFLEXMATT22986, Buy,19,27869.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.41
597725400059,597725400056,4399654,2026-07-28 06:06:00.397Z,2026-07-28,1,25,27864.5,true,59652119,597725400059,597725400056,07/28/2026 02:06:00,7/28/26,GFTEFLEXMATT22986, Sell,25,27864.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400068,597725400065,4399654,2026-07-28 06:06:58.935Z,2026-07-28,0,1,27866.0,true,59652119,597725400068,597725400065,07/28/2026 02:06:58,7/28/26,GFTEFLEXMATT22986, Buy,1,27866.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400079,597725400076,4399654,2026-07-28 06:06:59.213Z,2026-07-28,0,24,27867.0,true,59652119,597725400079,597725400076,07/28/2026 02:06:59,7/28/26,GFTEFLEXMATT22986, Buy,24,27867.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.36
597725400090,597725400087,4399654,2026-07-28 06:16:21.878Z,2026-07-28,1,22,27852.75,true,59652119,597725400090,597725400087,07/28/2026 02:16:21,7/28/26,GFTEFLEXMATT22986, Sell,22,27852.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400099,597725400096,4399654,2026-07-28 06:21:45.363Z,2026-07-28,0,11,27874.25,true,59652119,597725400099,597725400096,07/28/2026 02:21:45,7/28/26,GFTEFLEXMATT22986, Buy,11,27874.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,4.29
