_id,_orderId,_contractId,_timestamp,_tradeDate,_action,_qty,_price,_active,_accountId,Fill ID,Order ID,Timestamp,Date,Account,B/S,Quantity,Price,_priceFormat,_priceFormatType,_tickSize,Contract,Product,Product Description,commission
602656770011,602656770004,4399654,2026-07-30 15:16:13.615Z,2026-07-30,1,9,28064.75,true,60135262,602656770011,602656770004,07/30/2026 11:16:13,7/30/26,GFTEFLEXMATT04258, Sell,9,28064.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
602656770026,602656770005,4399654,2026-07-30 15:16:48.874Z,2026-07-30,0,5,28051.75,true,60135262,602656770026,602656770005,07/30/2026 11:16:48,7/30/26,GFTEFLEXMATT04258, Buy,5,28051.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.95
602656770034,602656770005,4399654,2026-07-30 15:16:48.874Z,2026-07-30,0,4,28051.75,true,60135262,602656770034,602656770005,07/30/2026 11:16:48,7/30/26,GFTEFLEXMATT04258, Buy,4,28051.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
602656770052,602656770045,4399654,2026-07-30 15:37:16.264Z,2026-07-30,0,2,28055.5,true,60135262,602656770052,602656770045,07/30/2026 11:37:16,7/30/26,GFTEFLEXMATT04258, Buy,2,28055.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
602656770058,602656770045,4399654,2026-07-30 15:37:16.264Z,2026-07-30,0,7,28055.5,true,60135262,602656770058,602656770045,07/30/2026 11:37:16,7/30/26,GFTEFLEXMATT04258, Buy,7,28055.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.73
602656770072,602656770047,4399654,2026-07-30 15:37:59.233Z,2026-07-30,1,9,28042.0,true,60135262,602656770072,602656770047,07/30/2026 11:37:59,7/30/26,GFTEFLEXMATT04258, Sell,9,28042.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
602656770092,602656770085,4399654,2026-07-30 15:56:45.595Z,2026-07-30,0,9,28120.5,true,60135262,602656770092,602656770085,07/30/2026 11:56:45,7/30/26,GFTEFLEXMATT04258, Buy,9,28120.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
602656770106,602656770087,4399654,2026-07-30 15:57:22.734Z,2026-07-30,1,1,28107.5,true,60135262,602656770106,602656770087,07/30/2026 11:57:22,7/30/26,GFTEFLEXMATT04258, Sell,1,28107.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
602656770118,602656770087,4399654,2026-07-30 15:57:22.803Z,2026-07-30,1,8,28106.25,true,60135262,602656770118,602656770087,07/30/2026 11:57:22,7/30/26,GFTEFLEXMATT04258, Sell,8,28106.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.12
