time,open,high,low,close,EMA Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1785301260,27742.75,27771.75,27738.5,27768,1,0,0,0,0,1608,1410.25
1785301320,27767.75,27772.75,27756.75,27771.75,1,0,0,0,0,1145,1412.45
1785301380,27772.25,27789.5,27772.25,27776.75,1,0,0,0,0,1630,1442.7
1785301440,27777,27788,27770.25,27773.25,1,0,0,0,0,971,1426
1785301500,27772.5,27775.25,27749,27761,1,0,0,0,0,1568,1403.55
1785301560,27761,27783,27754.75,27780.5,1,0,0,0,0,1562,1403.45
1785301620,27780.5,27808.25,27772,27805.5,1,0,0,0,0,2431,1453.3
1785301680,27806,27820.75,27805,27813.75,1,0,0,0,0,2013,1502.15
1785301740,27814.5,27821.75,27806.25,27812.5,1,0,0,0,0,2004,1559.4
1785301800,27813,27818.25,27804.25,27810.75,1,0,0,0,0,1169,1532.8
1785301860,27810.5,27826.75,27809.5,27823,1,0,0,0,0,1189,1502.75
1785301920,27822.5,27825.25,27814,27816,1,0,0,0,0,962,1479.6
1785301980,27815.75,27834.25,27812.5,27830,1,0,0,0,0,1301,1475.95
1785302040,27830.75,27834.75,27821.75,27832.75,1,0,0,0,0,852,1459.85
1785302100,27833.25,27834,27803.25,27807.5,1,0,0,0,0,1638,1428.65
1785302160,27807.25,27811.75,27795,27803.5,1,0,0,0,0,1584,1451.85
1785302220,27804.25,27804.5,27784.75,27787.75,1,0,0,0,0,1400,1457.05
1785302280,27787,27792.5,27779.5,27782.25,1,0,0,0,0,1217,1464.8
1785302340,27782.25,27787.75,27775,27784.5,1,0,0,0,0,1155,1476.3
1785302400,27784.5,27804.75,27772.25,27800.25,1,0,0,0,0,1747,1457.3
1785302460,27800.75,27801.25,27773.75,27783,1,0,0,0,0,1312,1442.5
1785302520,27783,27805.75,27779.75,27804.75,1,0,0,0,0,1221,1446.3
1785302580,27805.25,27809.5,27800,27805.5,1,0,0,0,0,1181,1423.85
1785302640,27805.25,27810,27802.75,27810,1,0,0,0,0,690,1409.8
1785302700,27809.75,27826.25,27807.5,27807.5,1,0,0,0,0,1833,1423.05
1785302760,27806.5,27828.5,27802.5,27811.5,1,0,0,0,0,1335,1411.7
1785302820,27811.75,27825,27811.25,27821.75,1,0,0,0,0,747,1327.5
1785302880,27823,27829.5,27817.25,27818.5,1,0,0,0,0,902,1271.95
1785302940,27818.75,27823,27808.5,27815.75,1,0,0,0,0,875,1215.5
1785303000,27816,27823.5,27785,27823.25,1,0,0,0,0,2132,1263.65
1785303060,27822.5,27826.75,27804.5,27808.5,1,0,0,0,0,1132,1260.8
1785303120,27809.25,27819.5,27798.75,27798.75,1,0,0,0,0,859,1255.65
1785303180,27798.25,27812.75,27797.5,27809,1,0,0,0,0,730,1227.1
1785303240,27808.75,27825.75,27800.25,27823.5,1,0,0,0,0,896,1229.3
1785303300,27823.75,27830,27817.75,27828,1,0,0,0,0,886,1191.7
1785303360,27827.5,27843,27821.5,27840.25,1,0,0,0,0,1710,1198
1785303420,27840.5,27845,27834.5,27835,1,0,0,0,0,1226,1189.3
1785303480,27835.75,27838.75,27830.5,27837.25,1,0,0,0,0,701,1163.5
1785303540,27837.75,27847.5,27833,27844.25,1,0,0,0,0,1326,1172.05
1785303600,27843.5,27844.5,27828.75,27835.25,1,0,0,0,0,935,1131.45
1785303660,27835.25,27835.5,27813.25,27827.5,1,0,0,0,0,1310,1131.35
1785303720,27827.25,27847.5,27826.75,27845,1,0,0,0,0,1667,1153.65
1785303780,27844.5,27854.75,27834.75,27835.5,1,0,0,0,0,1237,1156.45
1785303840,27835.75,27836.25,27820,27827.5,1,0,0,0,0,890,1166.45
1785303900,27829,27832.75,27818.5,27823.75,1,0,0,0,0,1172,1133.4
1785303960,27823.25,27841.75,27820.75,27829.75,1,0,0,0,0,1034,1118.35
1785304020,27830.5,27842.75,27828.75,27829,1,0,0,0,0,763,1119.15
1785304080,27828.75,27832.5,27814,27825.25,1,0,0,0,0,1436,1145.85
1785304140,27825.25,27831.75,27820,27822.25,1,0,0,0,0,873,1145.75
1785304200,27823,27838,27819.75,27836.5,1,0,0,0,0,1071,1092.7
1785304260,27835.5,27838.25,27819.25,27820,1,0,0,0,0,1001,1086.15
1785304320,27819.5,27819.5,27805.5,27811.75,1,0,0,0,0,1554,1120.9
1785304380,27812.5,27824.25,27806.25,27820.75,1,0,0,0,0,990,1133.9
1785304440,27820.25,27831.25,27814.25,27829.5,1,0,0,0,0,735,1125.85
1785304500,27829.5,27834.25,27815.25,27815.25,1,0,0,0,0,823,1122.7
1785304560,27815.5,27825.25,27803.75,27805.25,1,0,0,0,0,758,1075.1
1785304620,27805.5,27806.75,27794,27795.25,1,0,0,0,0,969,1062.25
1785304680,27795.25,27800,27789.5,27800,1,0,0,0,0,982,1076.3
1785304740,27798.75,27801.5,27791.25,27794.75,1,0,0,0,0,758,1047.9
1785304800,27794.5,27799,27780.25,27786,-1,0,0,0,0,1389,1070.6
1785304860,27786.75,27798.75,27780.75,27782.75,-1,0,0,0,0,1168,1063.5
1785304920,27781.25,27791.75,27778.5,27787,-1,0,0,0,0,963,1028.3
1785304980,27787.75,27792,27762,27764.5,-1,0,0,0,0,1322,1032.55
1785305040,27764.25,27764.25,27744.5,27747.25,-1,0,0,0,0,1709,1073.5
1785305100,27746.75,27751.5,27743.25,27749,-1,0,0,0,0,1019,1065.85
1785305160,27749.25,27755,27740.5,27746.5,-1,0,1,0,0,1200,1074.15
1785305220,27746.75,27748.25,27739,27742.25,-1,0,0,0,0,718,1071.9
1785305280,27742.5,27756.75,27736.75,27749,-1,0,0,0,0,961,1048.15
1785305340,27748,27754.25,27742.25,27745.5,-1,0,0,0,0,789,1043.95
1785305400,27746.25,27749,27736.75,27748.25,-1,0,0,0,0,815,1031.15
1785305460,27747.5,27756,27738.75,27741.5,-1,0,0,0,0,915,1026.85
1785305520,27741.25,27752.25,27737,27744.25,-1,0,0,0,0,617,980
1785305580,27744.25,27754.5,27742.5,27754,-1,0,0,0,0,603,960.65
1785305640,27754.75,27768,27750.75,27764.5,-1,0,0,0,0,1429,995.35
1785305700,27764.75,27773.5,27761.5,27767.75,-1,0,0,0,1,1017,1005.05
1785305760,27768.25,27775.25,27756,27761,-1,0,0,0,0,945,1014.4
1785305820,27760.25,27786,27759.25,27779.75,-1,0,0,0,0,1199,1025.9
1785305880,27779.75,27790,27776.25,27784.75,1,0,0,0,0,844,1019
1785305940,27784.75,27792.25,27774.25,27775.25,-1,0,0,0,0,1060,1034.1
