time,open,high,low,close,EMA Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1785265020,27966.25,27975.25,27962.75,27969.5,1,0,0,0,0,1898,2222.25
1785265080,27969,27979.5,27963,27974.25,1,0,0,0,0,1977,2225.75
1785265140,27974.25,27978.75,27972.5,27972.5,1,0,0,0,0,1242,2169.5
1785265200,27972.25,27999.25,27971.75,27988.75,1,0,0,0,0,4514,2247.15
1785265260,27989.25,27998.5,27988,27995.25,1,0,0,0,0,2080,2286
1785265320,27995,28003.25,27986.75,27997.75,1,1,0,0,0,3027,2349.55
1785265380,27997.5,28013.5,27995,28008.75,1,0,0,1,0,3595,2446.7
1785265440,28008.5,28020,28005,28016,1,0,0,0,0,2778,2477.5
1785265500,28015.5,28021.25,28003.75,28018.5,1,0,0,0,0,3035,2515.4
1785265560,28018.25,28021.75,27993,27999.75,1,0,0,0,0,3524,2534.95
1785265620,28000,28010.5,27992.25,27992.75,1,0,0,0,0,2431,2497.7
1785265680,27992.75,27992.75,27975.75,27978.75,1,0,0,0,0,3943,2596.05
1785265740,27978.5,27991.25,27976.75,27979.25,1,0,0,0,0,2323,2628.45
1785265800,27978.75,27993.25,27974.75,27981,1,0,0,0,0,2357,2631.55
1785265860,27981,27989.75,27975.5,27987,1,0,0,0,0,2031,2612.35
1785265920,27987,27987,27974.25,27974.75,1,0,0,0,0,1483,2571.35
1785265980,27975.25,27988.5,27972,27986.75,1,0,0,0,0,2137,2569.2
1785266040,27986.75,27989.75,27978.5,27987,1,0,0,0,0,1385,2548.6
1785266100,27986.75,27995.25,27974.25,27976.5,1,0,0,0,0,2560,2531.7
1785266160,27975.75,27982.75,27968,27971,1,0,0,0,0,2539,2542.95
1785266220,27971.5,27980.75,27964.25,27969.5,1,0,0,0,0,2366,2566.35
1785266280,27970,27988.25,27969,27982.75,1,0,0,0,0,2292,2582.1
1785266340,27983,27993,27983,27989.75,1,0,0,0,0,1975,2618.75
1785266400,27989.5,27993.5,27982.5,27991.75,1,0,0,0,0,1626,2474.35
1785266460,27991.75,27998,27982.5,27983.75,1,0,0,0,0,2108,2475.75
1785266520,27984,28009.75,27983.5,28008.25,1,0,0,0,0,2958,2472.3
1785266580,28009,28016.75,28006.5,28008,1,0,0,0,0,2749,2430
1785266640,28008.25,28017.75,28007.5,28017.5,1,0,0,0,0,1646,2373.4
1785266700,28017.25,28020.75,28005.25,28008.5,1,1,0,0,0,2560,2349.65
1785266760,28008,28013.25,27991.25,27995,1,0,0,1,0,2860,2316.45
1785266820,27994.75,27998,27984.75,27992.5,1,0,0,0,0,2151,2302.45
1785266880,27992.25,28019.25,27989.25,28016.25,1,0,0,1,0,2918,2251.2
1785266940,28016.25,28021.25,28010,28017.75,1,0,0,0,0,1762,2223.15
1785267000,28017.75,28024,28008,28012.5,1,1,0,0,0,3897,2300.15
1785267060,28013,28021.75,28006.5,28009,1,0,0,0,0,2570,2327.1
1785267120,28009,28013.5,27995.25,28004,1,0,0,1,0,2499,2377.9
1785267180,28004.25,28008,27994,27999.75,1,0,0,0,0,1989,2370.5
1785267240,27999,28009.75,27998.25,28000.25,1,0,0,0,0,1608,2381.65
1785267300,28000.5,28001,27970,27972.25,1,0,0,0,0,3818,2444.55
1785267360,27972.5,27973,27957.75,27959.5,-1,0,0,0,0,3912,2513.2
1785267420,27959.25,27960.5,27944,27950.5,-1,0,0,0,0,3527,2571.25
1785267480,27950.25,27956,27945.5,27955.5,-1,0,0,0,0,2822,2597.75
1785267540,27955.25,27957.75,27941,27947.75,-1,0,1,0,0,2661,2632.05
1785267600,27947.25,27956,27944,27950,-1,0,0,0,0,2190,2660.25
1785267660,27949.25,27955,27945,27954,-1,0,0,0,0,1643,2637
1785267720,27954.5,27962.5,27942,27949,-1,0,0,0,1,3032,2640.7
1785267780,27948.75,27958.5,27947.5,27952.25,-1,0,0,0,0,1495,2578
1785267840,27952.5,27954.75,27943.25,27954.75,-1,0,0,0,0,1794,2585.4
1785267900,27954.5,27958,27937.25,27940,-1,0,0,0,0,2784,2596.6
1785267960,27940,27940,27929.25,27938.5,-1,0,0,0,0,2368,2572
1785268020,27939,27953.75,27938.5,27944.75,-1,0,0,0,0,2606,2594.75
1785268080,27945,27950.75,27939.75,27942.75,-1,0,0,0,0,1539,2525.8
1785268140,27942.5,27954,27937.25,27954,-1,0,0,0,0,1783,2526.85
1785268200,27953.5,27959,27935.75,27939.75,-1,0,0,0,0,4204,2542.2
1785268260,27940,27945.25,27936,27939,-1,0,0,0,0,1963,2511.85
1785268320,27939.5,27948,27934.75,27946.75,-1,0,0,0,0,1791,2476.45
1785268380,27946.75,27959,27944,27957.75,-1,0,0,0,0,2351,2494.55
1785268440,27958,27988.5,27957.75,27982.25,-1,0,0,0,0,6077,2718
1785268500,27982,27982.75,27924.75,27949.25,-1,0,0,0,0,6074,2830.8
1785268560,27949.25,27959,27939.5,27943.5,-1,0,0,0,0,3057,2788.05
1785268620,27943.5,27945.25,27932.5,27937.5,-1,0,0,0,0,2935,2758.45
1785268680,27937.75,27943.25,27933.25,27938,-1,0,0,0,0,2658,2750.25
1785268740,27938.5,27941.25,27911.25,27919.5,-1,0,0,0,0,7986,3016.5
1785268800,27919,27954.75,27917.25,27952.25,-1,0,0,0,0,5818,3197.9
1785268860,27952.25,27952.75,27931.25,27932.75,-1,0,0,0,0,2358,3233.65
1785268920,27932.5,27934.75,27913.75,27915.25,-1,0,0,0,0,2035,3183.8
1785268980,27915,27920.5,27912.25,27919,-1,0,0,0,0,1566,3187.35
1785269040,27919,27929,27916.75,27917,-1,0,0,0,0,1090,3152.15
1785269100,27917.5,27967.75,27916.25,27927,-1,0,0,0,0,4338,3229.85
1785269160,27927,27929,27884,27921.5,-1,0,0,0,0,4402,3331.55
1785269220,27922,27930.5,27894.75,27900,-1,0,0,0,0,2056,3304.05
1785269280,27899.75,27926.25,27898.5,27919.75,-1,0,0,0,0,2111,3332.65
1785269340,27919.75,27921.5,27896,27907,-1,0,0,0,0,1710,3329
1785269400,27906.75,27908.25,27898.5,27902.75,-1,0,0,0,0,1153,3176.45
1785269460,27903,27918,27903,27912.5,-1,0,0,0,0,1375,3147.05
1785269520,27913,27926.5,27912,27923,-1,0,0,0,0,1219,3118.45
1785269580,27923,27937.5,27922.25,27931.5,-1,0,0,0,0,1289,3065.35
1785269640,27932,27933,27916,27919.5,-1,0,0,0,0,1223,2822.65
1785269700,27919.5,27927.5,27910.75,27922.75,-1,0,0,0,0,1469,2592.4
1785269760,27921.75,27935.75,27921,27934.25,-1,0,0,0,0,784,2478.75
1785269820,27935,27940.5,27928,27930.75,-1,0,0,0,0,824,2373.2
1785269880,27931.5,27943,27929.5,27943,-1,0,0,0,0,724,2276.5
1785269940,27942.5,27951.75,27941.25,27948.25,-1,0,0,0,0,1066,1930.5
1785270000,27948.25,27950,27941.5,27942.5,-1,0,0,0,0,631,1671.15
1785270060,27941.25,27944,27937,27941.5,-1,0,0,0,0,380,1572.25
1785270120,27942,27953.25,27941.5,27947,-1,0,0,0,0,732,1507.1
1785270180,27946.25,27958.75,27944,27955.5,-1,0,0,0,0,677,1462.65
1785270240,27956.5,27963.5,27952.25,27960.25,1,0,0,0,0,695,1442.9
1785270300,27960.25,27964.25,27958.5,27964.25,1,0,0,0,0,450,1248.5
1785270360,27963,27979,27962.25,27977.5,1,0,0,0,0,1316,1094.2
1785270420,27977.5,27987.25,27976.25,27977.75,1,0,0,0,0,1127,1047.75
1785270480,27977.75,27989,27977.25,27988.5,1,0,0,0,0,487,966.55
1785270540,27988,27991.75,27974.75,27977.75,1,1,0,0,0,894,925.75
1785270600,27977,27980.75,27973.75,27975,1,0,0,0,0,609,898.55
1785270660,27975.5,27976,27965.5,27969.5,1,0,0,0,0,819,870.75
1785270720,27969.75,27976.75,27969,27973.75,1,0,0,0,0,361,827.85
1785270780,27973.25,27974,27962.5,27966.5,1,0,0,1,0,669,796.85
1785270840,27965.75,27968.25,27961.25,27966.75,1,0,0,0,0,344,752.9
1785270900,27966.75,27984,27966.75,27975.75,1,0,0,0,0,998,729.35
1785270960,27975.75,27977.5,27969.5,27970.25,1,0,0,0,0,514,715.85
1785271020,27970.5,27970.5,27940,27957.75,1,0,0,0,0,1265,737.9
1785271080,27957.75,27958.5,27949.25,27954,1,0,0,0,0,726,738
1785271140,27953.5,27955,27948,27948,1,0,0,0,0,391,704.25
1785271200,27949.25,27950,27938,27942.5,-1,0,0,0,0,839,714.65
1785271260,27942.25,27946.75,27936.5,27940.75,-1,0,0,0,0,496,720.45
1785271320,27940.5,27948,27939.75,27946.25,1,0,0,0,0,299,698.8
1785271380,27946.75,27952.5,27944.5,27945.5,1,0,0,0,0,393,684.6
1785271440,27945.5,27949,27944.25,27948,-1,0,0,0,0,229,661.3
1785271500,27948.5,27951,27945.75,27948.5,-1,0,0,0,0,467,662.15
1785271560,27948.5,27955.75,27947,27954,-1,0,0,0,0,299,611.3
1785271620,27954.25,27959.5,27953,27959.5,1,0,0,0,0,267,568.3
1785271680,27959.5,27960.25,27953.5,27958.25,1,0,0,0,0,297,558.8
1785271740,27958,27958.5,27953.5,27954.25,-1,0,0,0,0,133,520.75
1785271800,27954,27955.25,27938.75,27940.5,-1,0,0,0,0,470,513.8
1785271860,27941,27941.5,27936,27938,-1,0,0,0,0,279,486.8
1785271920,27937.5,27943.75,27935.75,27942.5,-1,0,0,0,0,230,480.25
1785271980,27943.75,27949,27941.5,27945.25,-1,0,0,0,0,582,475.9
1785272040,27944,27953.25,27943.25,27951.25,-1,0,0,0,0,331,475.25
1785272100,27950.5,27953.25,27948.5,27951,-1,0,0,0,0,272,438.95
1785272160,27948.75,27953,27948.75,27952.5,-1,0,0,0,0,101,418.3
1785272220,27952,27963,27951.75,27961.25,1,0,0,0,0,188,364.45
1785272280,27961.75,27962,27953.25,27957.25,1,0,0,0,0,171,336.7
1785272340,27956.75,27962.25,27952,27959.75,1,0,0,0,0,403,337.3
1785276000,27962.25,27984,27956,27970.25,1,0,0,0,0,1227,356.7
1785276060,27972.5,27986.75,27966.25,27967.25,1,0,0,0,0,887,376.25
1785276120,27967.5,27987.25,27963.25,27986.25,1,1,0,0,0,927,407.65
1785276180,27986,27995,27985,27993.75,1,0,0,1,0,958,435.9
1785276240,27994.75,27998.75,27989.75,27995,1,0,0,0,0,730,460.95
1785276300,27994.25,28010.5,27993.5,28008.5,1,0,0,0,0,1465,510.85
1785276360,28008.25,28008.75,27995.75,28001.25,1,0,0,0,0,727,532.25
