time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1772679600,25091.5,25106.5,24980.75,25091.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143045
1772694000,25092,25206.5,24973,25107,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262397
1772708400,25107.25,25188,24962.25,25185.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455577
1772722800,25185.25,25208.25,24774,24814.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101720
1772737200,24814.25,25056,24792.75,25010.5,1,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,378832
1772751600,25015.75,25116.25,25000.75,25069.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124485
1772766000,25070,25141.5,25069.75,25106.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83669
1772780400,25106.5,25140.25,24882,24948,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219935
1772794800,24947.5,24963,24611.75,24691,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687443
1772809200,24691.5,24921,24664.25,24800.5,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1128425
1772823600,24801,24854,24605,24660.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433955
1773007200,24500,24500,24005,24008.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355044
1773021600,24010.5,24258.5,23999,24257.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204322
1773036000,24258,24495,24210.25,24420,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278964
1773050400,24420.25,24526,24313.25,24371.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434412
1773064800,24371.25,24750,24323.5,24610.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879401
1773079200,24611.75,25055,24608.75,24958.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494366
1773093600,24978,24998.25,24832.5,24987.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175024
1773108000,24987,24999.25,24854.25,24957,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110363
1773122400,24957,25146.75,24939.5,25090.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167538
1773136800,25091.25,25108,24892.5,24964.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,450276
1773151200,24964.5,25217.75,24892.5,25169.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887497
1773165600,25169.5,25180.75,24940.75,25008.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,548527
1773180000,25015,25098,24951.5,25091,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107323
1773194400,25091,25123.5,25025.25,25030.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65321
1773208800,25029.5,25053.5,24899.5,24902.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155494
1773223200,24902,25115.5,24895.25,25101.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391792
1773237600,25101.5,25180,24873.75,24952.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949959
1773252000,24951.5,25006.75,24890.25,24947.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261942
1773266400,24940,24949.75,24732.5,24789.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187643
1773280800,24790,24795.75,24696.25,24771.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116048
1773295200,24770.75,24921.5,24746.25,24917,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130735
1773309600,24917,24929,24630.5,24657.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440486
1773324000,24658.75,24750,24561,24624.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009145
1773338400,24625.5,24671.5,24517,24567.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300362
1773352800,24565,24661.25,24491.5,24630.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158809
1773367200,24629.75,24651,24553.25,24585.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96506
1773381600,24585,24596,24397.5,24530.25,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203243
1773396000,24532,24805,24525,24727.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,463556
1773410400,24728,24765.5,24353,24374.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093754
1773424800,24374.25,24472.75,24333.75,24335.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317335
1773612000,24287.75,24526.25,24270,24516.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151983
