time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1753977600,23583.75,23600.5,23572.25,23598,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26995
1753978500,23597.75,23615,23592.75,23606,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20812
1753979400,23606,23617,23585,23597,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22719
1753980300,23596.75,23599,23557.5,23569.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28038
1753981200,23570.25,23571.75,23537.75,23540,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29650
1753982100,23540.5,23543.5,23436.5,23454,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61045
1753983000,23453.5,23483,23420,23479.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63331
1753983900,23480.25,23495.5,23364.75,23389.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70984
1753984800,23389.5,23418.5,23351,23353,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64049
1753985700,23352.75,23419.5,23305.75,23418,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481
1753986600,23417.5,23455.75,23413.75,23452,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37770
1753987500,23451.75,23465.25,23410,23415,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36976
1753988400,23415,23442.75,23396.5,23403,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33959
1753989300,23402.5,23420,23369.5,23377.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41327
1753990200,23377.75,23411,23366.25,23409.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39794
1753991100,23410,23415,23312.5,23354,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78429
1753992000,23353.75,23450,23311,23329,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35667
1753992900,23330,23338.25,23286.5,23320,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15457
1753993800,23320.5,23385,23320.5,23332.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16546
1753994700,23332,23356.75,23315.25,23329.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7215
1753999200,23323.5,23347.5,23301,23323,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9109
1754000100,23321.5,23324.25,23296.25,23308.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447
1754001000,23308.25,23317.75,23241.75,23272.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13962
1754001900,23272.5,23298,23267.5,23285.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8090
1754002800,23285.25,23309.75,23264.75,23305,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10330
1754003700,23305.25,23308.25,23274.5,23281.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6411
1754004600,23281.25,23300,23274,23281.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6698
1754005500,23281.25,23302.25,23281.25,23297.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357
1754006400,23298.25,23303.25,23276,23280.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6024
1754007300,23279.75,23288,23231.5,23247.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11470
1754008200,23248,23290,23243.75,23281,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8197
1754009100,23281.25,23283.5,23257,23279.75,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6619
1754010000,23279.75,23302.75,23272.25,23298.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6627
1754010900,23298.25,23320,23297,23314.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6344
1754011800,23314.25,23328.25,23313,23324.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5178
1754012700,23324.25,23325.75,23310.5,23322.5,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4551
1754013600,23321.75,23331,23314.5,23328.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350
1754014500,23329,23336.5,23318.75,23327.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240
1754015400,23326.25,23333.75,23316,23332.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960
1754016300,23332.5,23339.5,23329.75,23332.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749
1754017200,23332.75,23340,23326,23333.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596
1754018100,23333.25,23339,23329.75,23336.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573
1754019000,23336.75,23343,23315.25,23320.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344
1754019900,23320.25,23325,23302,23304,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650
1754020800,23304.25,23321.75,23296.25,23318,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4973
1754021700,23318,23321.75,23311.75,23315.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794
1754022600,23315.5,23321,23308.75,23319,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746
