time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1784819100,28568,28573.25,28554.75,28555.25,,5272,7074.95,-1,0,0,0,0
1784819160,28555.25,28559,28534,28534.25,,9077,7118.15,-1,0,0,0,0
1784819220,28534.75,28553.5,28528.75,28542.5,,6663,6951.7,-1,0,0,0,0
1784819280,28542.5,28553.5,28538.5,28548,,4569,6784.05,-1,0,1,0,1
1784819340,28548,28560,28525.25,28528.75,,7311,6746.2,-1,0,0,0,0
1784819400,28528.5,28544.5,28521.75,28529.25,,6603,6623.75,-1,0,0,0,0
1784819460,28529,28530,28510.25,28510.75,,5818,6429.35,-1,0,0,0,0
1784819520,28510.75,28514.75,28486.25,28497,,9834,6499.95,-1,0,0,0,0
1784819580,28497.5,28509.75,28493,28503,,5890,6496.65,-1,0,0,0,0
1784819640,28503,28507.25,28482.75,28494.25,28613.424839795105,7446,6559.05,-1,0,1,0,0
1784819700,28493.5,28519,28492,28509.5,,7938,6604.15,-1,0,0,0,0
1784819760,28509.5,28518.25,28498.5,28510.5,,6280,6598.45,-1,0,0,0,0
1784819820,28511,28533.75,28507.5,28524.75,,6941,6588.75,-1,0,0,0,0
1784819880,28525,28533.25,28517.25,28523.75,,4796,6533.9,-1,0,0,0,0
1784819940,28523.75,28538.25,28518,28537.25,,4485,6501.5,-1,0,0,0,0
1784820000,28537.5,28569,28536.75,28555,,10611,6662.1,-1,0,0,0,0
1784820060,28555.75,28560.5,28518.25,28520,,6729,6613.3,-1,0,0,0,0
1784820120,28520.75,28534.5,28456.5,28483.75,,14591,7074.05,-1,0,0,0,0
1784820180,28483.5,28506.75,28483,28491,,9220,7286.4,-1,0,0,0,0
1784820240,28490.5,28510,28489.75,28503.25,,5695,7288.45,-1,0,1,0,0
1784820300,28503.25,28508.5,28478.25,28487.25,,5888,7319.25,-1,0,0,0,0
1784820360,28487.5,28487.5,28467.5,28475.5,,6268,7178.8,-1,0,0,0,0
1784820420,28475.5,28476,28459,28459,,4701,7080.7,-1,0,0,0,0
1784820480,28458.75,28480.5,28448.75,28450.5,,7455,7225,-1,0,0,0,0
1784820540,28450,28473.75,28448.25,28467.25,28564.699893196736,5101,7114.5,-1,0,0,0,0
1784820600,28467.25,28476,28446.25,28447.5,,6062,7087.45,-1,0,0,0,0
1784820660,28448,28471.75,28432.5,28465,,8075,7200.3,-1,0,0,0,0
1784820720,28465.75,28486.25,28464.75,28481.5,,5581,6987.65,-1,0,0,0,0
1784820780,28481,28489.25,28466.5,28481.25,,4788,6932.55,-1,0,0,0,0
1784820840,28481.25,28492.25,28470.25,28488.25,,4372,6778.85,-1,0,0,0,0
1784820900,28488.25,28518.25,28487.75,28505.25,,6391,6701.5,-1,0,0,0,0
1784820960,28505.5,28515,28491.5,28514.25,,4954,6635.2,-1,0,0,0,0
1784821020,28514.25,28536.75,28500.25,28514.25,,8281,6702.2,-1,0,0,0,0
1784821080,28514.25,28534.75,28512.25,28532.5,,3694,6647.1,-1,0,0,0,0
1784821140,28532.75,28533.75,28512.5,28527.25,,3552,6600.45,-1,0,0,0,0
1784821200,28526.75,28551.5,28525.75,28532.75,,5188,6329.3,-1,0,0,0,0
1784821260,28532.5,28538.5,28516,28537,,5931,6289.4,-1,0,0,0,0
1784821320,28537,28547.25,28506,28509.5,,6138,5866.75,-1,0,0,0,0
1784821380,28510.5,28521.75,28504,28506.25,,3840,5597.75,-1,0,0,0,0
1784821440,28507,28518,28493.75,28494.25,28541.21659546449,4100,5518,-1,0,0,0,0
1784821500,28494.5,28514.5,28478.5,28506.25,,7475,5597.35,-1,0,0,0,0
1784821560,28506.25,28512.75,28488,28497.25,,4510,5509.45,-1,0,0,0,0
1784821620,28497.25,28510.5,28491.5,28497,,3112,5430,-1,0,0,0,0
1784821680,28497.25,28513,28494.5,28501.25,,3001,5207.3,-1,0,0,0,0
1784821740,28501.25,28529,28497.75,28522,,4472,5175.85,-1,0,0,0,0
1784821800,28522.25,28534.5,28504,28531.5,,4410,5093.25,-1,0,0,0,0
1784821860,28531.5,28536,28512.5,28519.75,,3499,4864.45,-1,0,0,0,0
1784821920,28520.25,28543,28519.25,28537,,3912,4781,-1,0,0,0,0
1784821980,28537,28543,28529.75,28538.25,,3561,4719.65,-1,0,0,0,0
1784822040,28538,28557.25,28537.25,28556.25,,5498,4775.95,-1,0,0,0,0
1784822100,28556.5,28569.75,28552.5,28563,,5063,4709.55,-1,0,0,0,0
1784822160,28563.25,28583,28557.5,28571.25,,5846,4754.15,1,0,0,0,0
1784822220,28571,28573.75,28550.5,28572,,4179,4549.05,1,0,0,0,0
1784822280,28571.5,28587.25,28566.25,28581.25,,3731,4550.9,1,0,0,0,0
1784822340,28581.5,28590,28581.5,28588,28556.811063642996,3265,4536.55,1,0,0,0,0
1784822400,28588.25,28598.75,28577.75,28598.5,,5537,4554,1,0,0,0,0
1784822460,28598.75,28599.5,28573,28591.5,,4343,4474.6,1,0,0,0,0
1784822520,28592,28620,28585,28618.5,,5867,4461.05,1,0,0,0,0
1784822580,28618.5,28628,28607.75,28617.25,,4546,4496.35,1,0,0,0,0
1784822640,28617.25,28620,28603.75,28616,,4319,4507.3,1,1,0,0,0
1784822700,28616,28621.25,28579.25,28583.75,,6046,4435.85,1,0,0,0,0
1784822760,28583,28597.5,28577,28579.25,,5060,4463.35,1,0,0,0,0
