time,open,high,low,close,Volume,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1738693800,21632.75,21645.75,21629.25,21635.25,13873,1.6682134843340655,1.6682134843340655,1.6682134843340655,1.6682134843340655,0.19914552675149647,0.19914552675149647,0.05433902929682984,0.05433902929682984,0.011556551987149114,0.011556551987149114
1738694700,21635.75,21648,21622,21622.75,12542,1.6094735729138518,1.6094735729138518,1.6094735729138518,1.6094735729138518,0.14125438525396844,0.14125438525396844,-0.003468448678521054,-0.003468448678521054,-0.04622620794859646,-0.04622620794859646
1738695600,21622.75,21660.25,21612.5,21654.5,22571,1.7586729479211947,1.7586729479211947,1.7586729479211947,1.7586729479211947,0.2882978846576897,0.2882978846576897,0.1468360869917101,0.1468360869917101,0.1468360869917101,0.1468360869917101
1738696500,21654.75,21680,21650.25,21659.5,19016,1.7821689124892799,1.7821689124892799,1.7821689124892799,1.7821689124892799,0.3114543412567009,0.3114543412567009,0.16995988021875108,0.16995988021875108,0.16995988021875108,0.16995988021875108
1738697400,21660.25,21675.5,21652,21663.75,15130,1.8021404823721525,1.8021404823721525,1.8021404823721525,1.8021404823721525,0.33113732936586043,0.33113732936586043,0.1896151044617359,0.1896151044617359,0.01615863159474152,0.01615863159474152
1738698300,21664,21667.5,21609,21638.5,24082,1.6834858613033212,1.6834858613033212,1.6834858613033212,1.6834858613033212,0.2141972235408538,0.2141972235408538,0.07283994866517904,0.07283994866517904,-0.10041435348160802,-0.10041435348160802
1738699200,21638.25,21657.75,21625.75,21653.5,24127,1.7539737550075774,1.7539737550075774,1.7539737550075774,1.7539737550075774,0.28366659333788746,0.28366659333788746,0.07047704874469977,0.07047704874469977,0.07047704874469977,0.07047704874469977
1738700100,21653.75,21657.75,21627.5,21629.5,16170,1.6411931250807674,1.6411931250807674,1.6411931250807674,1.6411931250807674,0.17251560166263358,0.17251560166263358,-0.04043765091909003,-0.04043765091909003,-0.04043765091909003,-0.04043765091909003
1738701000,21629.75,21663,21625.25,21655.25,17630,1.7621973426064073,1.7621973426064073,1.7621973426064073,1.7621973426064073,0.2917713531475414,0.2917713531475414,0.07856457892851779,0.07856457892851779,0.11789317953281937,0.11789317953281937
1738701900,21655,21685.5,21636.75,21668,25620,1.8221120522550254,1.8221120522550254,1.8221120522550254,1.8221120522550254,0.35082031747501996,0.35082031747501996,0.13748801312490613,0.13748801312490613,0.17683976929922907,0.17683976929922907
1738702800,21668.25,21693,21591.5,21616.5,30062,1.580103617203745,1.580103617203745,1.580103617203745,1.580103617203745,0.11230881450520441,0.11230881450520441,-0.2388287009795438,-0.2388287009795438,-0.2388287009795438,-0.2388287009795438
1738703700,21616.5,21651.25,21600.75,21605.5,10080,1.5284124951539573,1.5284124951539573,1.5284124951539573,1.5284124951539573,0.06136460998737973,0.06136460998737973,-0.28959422196070284,-0.28959422196070284,-0.28959422196070284,-0.28959422196070284
1738704600,21605.5,21614.75,21571,21586.5,7731,1.4391278297952326,1.4391278297952326,1.4391278297952326,1.4391278297952326,-0.0266299250888629,-0.0266299250888629,-0.37728012183725035,-0.37728012183725035,-0.08794057068801925,-0.08794057068801925
1738705500,21586.75,21603.25,21576.25,21584.5,4027,1.4297294439679986,1.4297294439679986,1.4297294439679986,1.4297294439679986,-0.03589250772846739,-0.03589250772846739,-0.38651021656109746,-0.38651021656109746,-0.0971974728657055,-0.0971974728657055
1738710000,21566,21590.75,21548.75,21584,8486,1.42737984751119,1.42737984751119,1.42737984751119,1.42737984751119,0.08346471297412594,0.08346471297412594,0.08346471297412594,0.08346471297412594,0.08346471297412594,0.08346471297412594
1738710900,21584,21594.75,21576,21585.5,4581,1.4344286368816155,1.4344286368816155,1.4344286368816155,1.4344286368816155,0.09042010572196978,0.09042010572196978,0.09042010572196978,0.09042010572196978,0.09042010572196978,0.09042010572196978
1738711800,21585,21592.75,21573.75,21584.25,2960,1.4285546457395941,1.4285546457395941,1.4285546457395941,1.4285546457395941,0.08462394509876657,0.08462394509876657,0.08462394509876657,0.08462394509876657,-0.0034746351633078527,-0.0034746351633078527
1738712700,21584,21584.5,21564.5,21567.25,3697,1.3486683662081036,1.3486683662081036,1.3486683662081036,1.3486683662081036,0.00579616062320319,0.00579616062320319,0.00579616062320319,0.00579616062320319,-0.08223303219828584,-0.08223303219828584
1738713600,21567.5,21592.5,21555,21588.25,6760,1.4473514173940625,1.4473514173940625,1.4473514173940625,1.4473514173940625,0.10317165909301679,0.10317165909301679,0.0962095745913991,0.0962095745913991,0.0962095745913991,0.0962095745913991
1738714500,21588.75,21592,21581.75,21589.25,2573,1.4520506103076796,1.4520506103076796,1.4520506103076796,1.4520506103076796,0.10780858759157934,0.10780858759157934,0.10084618059580389,0.10084618059580389,0.10084618059580389,0.10084618059580389
1738715400,21589.5,21616,21589.5,21603.5,6188,1.519014109326723,1.519014109326723,1.519014109326723,1.519014109326723,0.1738848186960957,0.1738848186960957,0.16691781615857193,0.16691781615857193,0.0648463373399106,0.0648463373399106
1738716300,21604,21608.75,21592.75,21598,2780,1.493168548301829,1.493168548301829,1.493168548301829,1.493168548301829,0.14838171195400165,0.14838171195400165,0.14141648313434566,0.14141648313434566,0.039370990527802865,0.039370990527802865
1738717200,21597.5,21609.25,21595,21606.75,3344,1.5342864862959786,1.5342864862959786,1.5342864862959786,1.5342864862959786,0.188954836316424,0.188954836316424,0.042829031137863176,0.042829031137863176,0.042829031137863176,0.042829031137863176
1738718100,21607,21624.5,21606,21610.5,5134,1.5519084597220427,1.5519084597220427,1.5519084597220427,1.5519084597220427,0.20634331818603358,0.20634331818603358,0.06019215186942933,0.06019215186942933,0.06019215186942933,0.06019215186942933
1738719000,21610.5,21611.25,21574,21584.5,6376,1.4297294439679986,1.4297294439679986,1.4297294439679986,1.4297294439679986,0.08578317722340721,0.08578317722340721,-0.06019215186942933,-0.06019215186942933,-0.12031188542606602,-0.12031188542606602
1738719900,21583,21588,21567,21570.5,3732,1.3639407431773594,1.3639407431773594,1.3639407431773594,1.3639407431773594,0.020866178243531486,0.020866178243531486,-0.1250144692672763,-0.1250144692672763,-0.1850952083477939,-0.1850952083477939
1738720800,21570.75,21579.25,21561.5,21574.5,4453,1.3827375148318277,1.3827375148318277,1.3827375148318277,1.3827375148318277,0.039413892237781696,0.039413892237781696,0.017384652828483015,0.017384652828483015,0.017384652828483015,0.017384652828483015
1738721700,21574.25,21576.75,21558.25,21568.5,3612,1.3545423573501252,1.3545423573501252,1.3545423573501252,1.3545423573501252,0.01159232124640638,0.01159232124640638,-0.01043079169708981,-0.01043079169708981,-0.01043079169708981,-0.01043079169708981
1738722600,21567.75,21581.5,21563.75,21579.75,2803,1.4074082776283172,1.4074082776283172,1.4074082776283172,1.4074082776283172,0.0637577668552351,0.0637577668552351,0.04172316678835924,0.04172316678835924,0.05563862711687589,0.05563862711687589
1738723500,21580.5,21588.5,21561.5,21564.75,3924,1.336920383924061,1.336920383924061,1.336920383924061,1.336920383924061,-0.00579616062320319,-0.00579616062320319,-0.027815444525572827,-0.027815444525572827,-0.013909656779218972,-0.013909656779218972
1738724400,21565.5,21576,21562.5,21568,2666,1.3521927608933166,1.3521927608933166,1.3521927608933166,1.3521927608933166,0.009273856997125103,0.009273856997125103,0.011592590016461478,0.011592590016461478,0.011592590016461478,0.011592590016461478
1738725300,21567.75,21573,21552,21558.25,3449,1.30637562998555,1.30637562998555,1.30637562998555,1.30637562998555,-0.03593619586385978,-0.03593619586385978,-0.03361851104773828,-0.03361851104773828,-0.03361851104773828,-0.03361851104773828
1738726200,21559.25,21569.75,21557.25,21567.75,2183,1.3510179626649124,1.3510179626649124,1.3510179626649124,1.3510179626649124,0.008114624872484466,0.008114624872484466,0.01043333101481533,0.01043333101481533,0.03942623235966001,0.03942623235966001
1738727100,21568,21568.25,21537,21543,4396,1.2347129380528894,1.2347129380528894,1.2347129380528894,1.2347129380528894,-0.1066493554669387,-0.1066493554669387,-0.10433331014815331,-0.10433331014815331,-0.07537367951111472,-0.07537367951111472
1738728000,21542.75,21551.25,21534,21549.5,3972,1.2652576919914005,1.2652576919914005,1.2652576919914005,1.2652576919914005,-0.07650932022628211,-0.07650932022628211,0.03133304708080445,0.03133304708080445,0.03133304708080445,0.03133304708080445
1738728900,21549.5,21552,21541,21549,2226,1.262908095534592,1.262908095534592,1.262908095534592,1.262908095534592,-0.07882778447556339,-0.07882778447556339,0.02901208063037449,0.02901208063037449,0.02901208063037449,0.02901208063037449
1738729800,21549.25,21562.75,21546.5,21562.25,2997,1.3251724016400184,1.3251724016400184,1.3251724016400184,1.3251724016400184,-0.017388481869609573,-0.017388481869609573,0.0905176915667684,0.0905176915667684,0.060326925531050964,0.060326925531050964
1738730700,21561.75,21564,21553.5,21561.75,1874,1.3228228051832098,1.3228228051832098,1.3228228051832098,1.3228228051832098,-0.019706946118890848,-0.019706946118890848,0.08819672511633844,0.08819672511633844,0.05800665916447208,0.05800665916447208
1738731600,21561.75,21567,21554.5,21560,2524,1.31459921758438,1.31459921758438,1.31459921758438,1.31459921758438,-0.027821570991375312,-0.027821570991375312,-0.008116224332440549,-0.008116224332440549,-0.008116224332440549,-0.008116224332440549
1738732500,21559.5,21564.75,21547.25,21551.5,2402,1.2746560778186347,1.2746560778186347,1.2746560778186347,1.2746560778186347,-0.06723546322915701,-0.06723546322915701,-0.04753788537572322,-0.04753788537572322,-0.04753788537572322,-0.04753788537572322
1738733400,21552,21555.25,21537.5,21546,3329,1.2488105167937407,1.2488105167937407,1.2488105167937407,1.2488105167937407,-0.09273856997125104,-0.09273856997125104,-0.07304601899196494,-0.07304601899196494,-0.027839643652561245,-0.027839643652561245
1738734300,21546,21548,21530.75,21539.25,2864,1.2170909646268253,1.2170909646268253,1.2170909646268253,1.2170909646268253,-0.12403783733654827,-0.12403783733654827,-0.10435145570280706,-0.10435145570280706,-0.059159242761692654,-0.059159242761692654
1738735200,21540,21542.25,21528,21533.5,2976,1.190070605373527,1.190070605373527,1.190070605373527,1.190070605373527,-0.15070017620328294,-0.15070017620328294,-0.030176415970287834,-0.030176415970287834,-0.030176415970287834,-0.030176415970287834
1738736100,21533.75,21549.5,21532,21541.75,3338,1.228838946910868,1.228838946910868,1.228838946910868,1.228838946910868,-0.11244551609014189,-0.11244551609014189,0.008124419684308264,0.008124419684308264,0.008124419684308264,0.008124419684308264
1738737000,21541.75,21544.75,21507.75,21517,6173,1.1125339222988453,1.1125339222988453,1.1125339222988453,1.1125339222988453,-0.22720949642956503,-0.22720949642956503,-0.10677808727948003,-0.10677808727948003,-0.1148931725602609,-0.1148931725602609
1738737900,21517,21522.75,21511.75,21518.5,3087,1.1195827116692707,1.1195827116692707,1.1195827116692707,1.1195827116692707,-0.22025410368172121,-0.22025410368172121,-0.09981429897864438,-0.09981429897864438,-0.10792994998085113,-0.10792994998085113
1738738800,21518.5,21520.75,21489.25,21499.25,8206,1.0291232480821417,1.0291232480821417,1.0291232480821417,1.0291232480821417,-0.30951497727905036,-0.30951497727905036,-0.08945790831145294,-0.08945790831145294,-0.08945790831145294,-0.08945790831145294
1738739700,21499.75,21513.75,21492.75,21505,4006,1.0561436073354402,1.0561436073354402,1.0561436073354402,1.0561436073354402,-0.28285263841231567,-0.28285263841231567,-0.06273671491972024,-0.06273671491972024,-0.06273671491972024,-0.06273671491972024
1738740600,21505.5,21510.75,21482.5,21506.25,5572,1.0620175984774616,1.0620175984774616,1.0620175984774616,1.0620175984774616,-0.27705647778911247,-0.27705647778911247,-0.056927759834560956,-0.056927759834560956,0.003487479946990305,0.003487479946990305
1738741500,21507.5,21517.75,21504.5,21514.75,3268,1.1019607382432068,1.1019607382432068,1.1019607382432068,1.1019607382432068,-0.2376425855513308,-0.2376425855513308,-0.017426865255477843,-0.017426865255477843,0.04301225267954709,0.04301225267954709
1738742400,21514.5,21529.25,21505.75,21512.25,7092,1.090212755959164,1.090212755959164,1.090212755959164,1.090212755959164,-0.24923490679773716,-0.24923490679773716,-0.010458063166701528,-0.010458063166701528,-0.010458063166701528,-0.010458063166701528
1738743300,21511.5,21538.75,21506.75,21536,6157,1.2018185876575698,1.2018185876575698,1.2018185876575698,1.2018185876575698,-0.13910785495687658,-0.13910785495687658,0.0999326035929257,0.0999326035929257,0.0999326035929257,0.0999326035929257
1738744200,21535.75,21540.75,21451,21457.75,18688,0.8341067421670327,0.8341067421670327,0.8341067421670327,0.8341067421670327,-0.5019475099693963,-0.5019475099693963,-0.263775593204583,-0.263775593204583,-0.3621884540821657,-0.3621884540821657
1738745100,21458,21483.75,21453,21468.75,7608,0.8857978642168208,0.8857978642168208,0.8857978642168208,0.8857978642168208,-0.4509412964852082,-0.4509412964852082,-0.21264728438959773,-0.21264728438959773,-0.3111105951731423,-0.3111105951731423
1738746000,21469.5,21507.5,21457.75,21497,11485,1.0185500640265033,1.0185500640265033,1.0185500640265033,1.0185500640265033,-0.31994806640081613,-0.31994806640081613,0.12808868394699457,0.12808868394699457,0.12808868394699457,0.12808868394699457
1738746900,21495.5,21499.25,21460.5,21466.5,6767,0.8752246801611824,0.8752246801611824,0.8752246801611824,0.8752246801611824,-0.46137438560697397,-0.46137438560697397,-0.013973310976035772,-0.013973310976035772,-0.013973310976035772,-0.013973310976035772
1738747800,21466.5,21470.25,21436.75,21445.25,8607,0.7753668307468192,0.7753668307468192,0.7753668307468192,0.7753668307468192,-0.5599091162014281,-0.5599091162014281,-0.11295093038962249,-0.11295093038962249,-0.09899145179698601,-0.09899145179698601
1738748700,21444.75,21457.25,21435,21441,5672,0.7553952608639466,0.7553952608639466,0.7553952608639466,0.7553952608639466,-0.579616062320319,-0.579616062320319,-0.13274645427233983,-0.13274645427233983,-0.1187897421563832,-0.1187897421563832
1738749600,21441,21473,21429,21462.5,7309,0.856427908506714,0.856427908506714,0.856427908506714,0.856427908506714,-0.4799220996012241,-0.4799220996012241,0.10027517373256845,0.10027517373256845,0.10027517373256845,0.10027517373256845
1738750500,21462.25,21473.75,21458,21467,3859,0.8775742766179909,0.8775742766179909,0.8775742766179909,0.8775742766179909,-0.45905592135769263,-0.45905592135769263,0.12126300079287346,0.12126300079287346,0.12126300079287346,0.12126300079287346
1738751400,21467.25,21482.75,21462.75,21470.5,4673,0.8940214518156507,0.8940214518156507,0.8940214518156507,0.8940214518156507,-0.44282667161272377,-0.44282667161272377,0.13758686628422181,0.13758686628422181,0.01513934015768205,0.01513934015768205
1738752300,21470.25,21480.5,21461,21479.25,3869,0.9351393898098002,0.9351393898098002,0.9351393898098002,0.9351393898098002,-0.4022535472503014,-0.4022535472503014,0.1783965300125927,0.1783965300125927,0.05589910212067218,0.05589910212067218
1738753200,21479.5,21488.5,21474,21486,3554,0.9668589419767155,0.9668589419767155,0.9668589419767155,0.9668589419767155,-0.3709542798850042,-0.3709542798850042,0.030261412044041994,0.030261412044041994,0.030261412044041994,0.030261412044041994
1738754100,21485.5,21494,21477.25,21486.25,4154,0.9680337402051199,0.9680337402051199,0.9680337402051199,0.9680337402051199,-0.36979504776036354,-0.36979504776036354,0.03142531250727438,0.03142531250727438,0.03142531250727438,0.03142531250727438
1738755000,21486.5,21489.5,21477.25,21486,3809,0.9668589419767155,0.9668589419767155,0.9668589419767155,0.9668589419767155,-0.3709542798850042,-0.3709542798850042,0.030261412044041994,0.030261412044041994,-0.0023270425616084517,-0.0023270425616084517
1738755900,21486.5,21497,21482.75,21494.25,3529,1.0056272835140565,1.0056272835140565,1.0056272835140565,1.0056272835140565,-0.3326996197718631,-0.3326996197718631,0.06867012733071068,0.06867012733071068,0.036069159704931,0.036069159704931
1738756800,21494.5,21499.25,21471.25,21475.5,6322,0.9175174163837362,0.9175174163837362,0.9175174163837362,0.9175174163837362,-0.41964202911991094,-0.41964202911991094,-0.08839470562236852,-0.08839470562236852,-0.08839470562236852,-0.08839470562236852
1738757700,21475.25,21499.75,21474.5,21499.75,6748,1.0314728445389503,1.0314728445389503,1.0314728445389503,1.0314728445389503,-0.3071965130297691,-0.3071965130297691,0.024424852869338667,0.024424852869338667,0.024424852869338667,0.024424852869338667
1738758600,21499.25,21505.25,21488,21505,4401,1.0561436073354402,1.0561436073354402,1.0561436073354402,1.0561436073354402,-0.28285263841231567,-0.28285263841231567,0.048849705738677335,0.048849705738677335,0.02674511901577962,0.02674511901577962
1738759500,21505,21515,21497.5,21510.25,7771,1.08081437013193,1.08081437013193,1.08081437013193,1.08081437013193,-0.2585087637948623,-0.2585087637948623,0.073274558608016,0.073274558608016,0.05116457550844797,0.05116457550844797
1738760400,21511,21517.25,21491.25,21508.25,10906,1.0714159843046955,1.0714159843046955,1.0714159843046955,1.0714159843046955,-0.2677826207919874,-0.2677826207919874,-0.012784156942959417,-0.012784156942959417,-0.012784156942959417,-0.012784156942959417
1738761300,21509.25,21531.75,21485.75,21528.25,13498,1.1653998425770373,1.1653998425770373,1.1653998425770373,1.1653998425770373,-0.17504405082073635,-0.17504405082073635,0.08019152991492724,0.08019152991492724,0.08019152991492724,0.08019152991492724
1738762200,21527.25,21552.5,21508.5,21526.75,18726,1.1583510532066117,1.1583510532066117,1.1583510532066117,1.1583510532066117,-0.18199944356858017,-0.18199944356858017,0.07321835340058575,0.07321835340058575,-0.0023226375872440743,-0.0023226375872440743
1738763100,21527.25,21534,21515.75,21529.25,8702,1.1700990354906544,1.1700990354906544,1.1700990354906544,1.1700990354906544,-0.17040712232217378,-0.17040712232217378,0.08484031425782158,0.08484031425782158,0.009290550348976297,0.009290550348976297
1738764000,21529.25,21536.75,21510,21533,11303,1.1877210089167185,1.1877210089167185,1.1877210089167185,1.1877210089167185,-0.15301864045256422,-0.15301864045256422,0.017418163661065758,0.017418163661065758,0.017418163661065758,0.017418163661065758
1738764900,21533,21556,21530.5,21550.25,15492,1.2687820866766133,1.2687820866766133,1.2687820866766133,1.2687820866766133,-0.0730316238523602,-0.0730316238523602,0.09754171650196825,0.09754171650196825,0.09754171650196825,0.09754171650196825
1738765800,21550.5,21587.75,21519,21571.5,88112,1.3686399360909764,1.3686399360909764,1.3686399360909764,1.3686399360909764,0.025503106742094037,0.025503106742094037,0.1962446439146742,0.1962446439146742,0.09744553490638268,0.09744553490638268
1738766700,21571.5,21590.75,21533.5,21563.5,63940,1.3310463927820397,1.3310463927820397,1.3310463927820397,1.3310463927820397,-0.01159232124640638,-0.01159232124640638,0.15908589477106727,0.15908589477106727,0.060323426370617855,0.060323426370617855
1738767600,21564.5,21609,21501,21558.5,100539,1.3075504282139543,1.3075504282139543,1.3075504282139543,1.3075504282139543,-0.034776963739219145,-0.034776963739219145,-0.02782350622550952,-0.02782350622550952,-0.02782350622550952,-0.02782350622550952
1738768500,21558,21584.25,21510,21581.75,66296,1.4168066634555516,1.4168066634555516,1.4168066634555516,1.4168066634555516,0.0730316238523602,0.0730316238523602,0.07999258039833987,0.07999258039833987,0.07999258039833987,0.07999258039833987
1738769400,21581.25,21604.75,21545,21597.5,50269,1.4908189518450208,1.4908189518450208,1.4908189518450208,1.4908189518450208,0.1460632477047204,0.1460632477047204,0.15302928424030235,0.15302928424030235,0.07529684332464524,0.07529684332464524
1738770300,21597.25,21604,21569.75,21591.5,41046,1.462623794363318,1.462623794363318,1.462623794363318,1.462623794363318,0.1182416767133451,0.1182416767133451,0.12520577801479282,0.12520577801479282,0.04749493194323776,0.04749493194323776
1738771200,21591.25,21632.5,21576.25,21601.75,48692,1.5107905217278932,1.5107905217278932,1.5107905217278932,1.5107905217278932,0.16577019382361124,0.16577019382361124,0.048630811092456434,0.048630811092456434,0.048630811092456434,0.048630811092456434
1738772100,21602.25,21622.5,21562,21622,42226,1.6059491782286395,1.6059491782286395,1.6059491782286395,1.6059491782286395,0.2596679959195029,0.2596679959195029,0.14241880391362244,0.14241880391362244,0.14241880391362244,0.14241880391362244
1738773000,21621.75,21659.25,21613,21657.5,43572,1.772770526662046,1.772770526662046,1.772770526662046,1.772770526662046,0.42427895761847356,0.42427895761847356,0.3068372604643084,0.3068372604643084,0.16534276827731334,0.16534276827731334
1738773900,21657.25,21719.25,21647.75,21711,51059,2.02417734754056,2.02417734754056,2.02417734754056,2.02417734754056,0.6723546322915701,0.6723546322915701,0.5546228217449198,0.5546228217449198,0.41277879912588017,0.41277879912588017
1738774800,21711,21742,21708.75,21728,33054,2.1040636270720503,2.1040636270720503,2.1040636270720503,2.1040636270720503,0.7511824167671335,0.7511824167671335,0.07830132191055225,0.07830132191055225,0.07830132191055225,0.07830132191055225
1738775700,21728.25,21729.25,21699,21707,27492,2.0053805758860914,2.0053805758860914,2.0053805758860914,2.0053805758860914,0.6538069182973199,0.6538069182973199,-0.018423840449541706,-0.018423840449541706,-0.018423840449541706,-0.018423840449541706
1738776600,21707.25,21715,21693.75,21703.25,18631,1.9877586024600276,1.9877586024600276,1.9877586024600276,1.9877586024600276,0.6364184364277102,0.6364184364277102,-0.035696190870987056,-0.035696190870987056,-0.01842702322956616,-0.01842702322956616
1738777500,21703,21718.25,21684,21704.75,24184,1.994807391830453,1.994807391830453,1.994807391830453,1.994807391830453,0.6433738291755541,0.6433738291755541,-0.028787250702408916,-0.028787250702408916,-0.011516889518478849,-0.011516889518478849
1738778400,21705.25,21715.25,21687.25,21699.25,16434,1.968961830805559,1.968961830805559,1.968961830805559,1.968961830805559,0.6178707224334601,0.6178707224334601,-0.027643081742896303,-0.027643081742896303,-0.027643081742896303,-0.027643081742896303
1738779300,21699.5,21711.25,21671.25,21691,22512,1.9301934892682182,1.9301934892682182,1.9301934892682182,1.9301934892682182,0.579616062320319,0.579616062320319,-0.06565231913937872,-0.06565231913937872,-0.06565231913937872,-0.06565231913937872
1738780200,21690.5,21722.25,21680,21705.25,26808,1.9971569882872617,1.9971569882872617,1.9971569882872617,1.9971569882872617,0.6456922934248354,0.6456922934248354,0,0,0.06800212074410457,0.06800212074410457
1738781100,21705.25,21712.25,21686,21710.25,16903,2.020652952855347,2.020652952855347,2.020652952855347,2.020652952855347,0.6688769359176482,0.6688769359176482,0.023035901452413587,0.023035901452413587,0.09105368709803831,0.09105368709803831
1738782000,21710.25,21736.75,21706,21729.25,18324,2.109937618214072,2.109937618214072,2.109937618214072,2.109937618214072,0.7569785773903367,0.7569785773903367,0.08751626535852881,0.08751626535852881,0.08751626535852881,0.08751626535852881
1738782900,21729.75,21730.75,21715,21717.75,13084,2.0558968997074754,2.0558968997074754,2.0558968997074754,2.0558968997074754,0.7036538996568673,0.7036538996568673,0.0345458942204719,0.0345458942204719,0.0345458942204719,0.0345458942204719
1738783800,21717.5,21724.25,21707.5,21711.75,15715,2.027701742225773,2.027701742225773,2.027701742225773,2.027701742225773,0.6758323286654919,0.6758323286654919,0.00690917884409438,0.00690917884409438,-0.02647634396224243,-0.02647634396224243
1738784700,21711.5,21720,21702.5,21709.5,13964,2.0171285581701346,2.0171285581701346,2.0171285581701346,2.0171285581701346,0.6653992395437262,0.6653992395437262,-0.00345458942204719,-0.00345458942204719,-0.036836652469206865,-0.036836652469206865
1738785600,21709.25,21725.5,21708.75,21716.75,13196,2.0511977067938583,2.0511977067938583,2.0511977067938583,2.0511977067938583,0.6990169711583047,0.6990169711583047,0.03454748551884565,0.03454748551884565,0.03454748551884565,0.03454748551884565
1738786500,21715.75,21753.25,21715.75,21744,23087,2.1792507136899237,2.1792507136899237,2.1792507136899237,2.1792507136899237,0.8253732727441343,0.8253732727441343,0.1600700162373182,0.1600700162373182,0.1600700162373182,0.1600700162373182
1738787400,21743.5,21746.75,21689.75,21696.5,23720,1.956039050293112,1.956039050293112,1.956039050293112,1.956039050293112,0.605119169062413,0.605119169062413,-0.05873072538203761,-0.05873072538203761,-0.21615655253294086,-0.21615655253294086
1738788300,21696.25,21769.25,21690.75,21761.5,38707,2.261486589678223,2.261486589678223,2.261486589678223,2.261486589678223,0.906519521468979,0.906519521468979,0.24068081578129136,0.24068081578129136,0.08278336054453055,0.08278336054453055
1738789200,21761.5,21787.5,21746.75,21784.25,20172,2.3683932284630114,2.3683932284630114,2.3683932284630114,2.3683932284630114,1.012009644811277,1.012009644811277,0.10454242584380673,0.10454242584380673,0.10454242584380673,0.10454242584380673
1738790100,21784,21795.5,21765.25,21767.5,7192,2.2896817471599253,2.2896817471599253,2.2896817471599253,2.2896817471599253,0.9343410924603543,0.9343410924603543,0.027571628793971,0.027571628793971,0.027571628793971,0.027571628793971
1738791000,21768,21769.5,21754.75,21756.25,3455,2.2368158268817333,2.2368158268817333,2.2368158268817333,2.2368158268817333,0.8821756468515256,0.8821756468515256,-0.024125175194724627,-0.024125175194724627,-0.05397831679529585,-0.05397831679529585
1738791900,21755.5,21773,21751,21771.25,3643,2.307303720585989,2.307303720585989,2.307303720585989,2.307303720585989,0.9517295743299639,0.9517295743299639,0.04480389679020288,0.04480389679020288,0.014930172730613745,0.014930172730613745
1738796400,21768,21768,21749.5,21754.25,4169,2.2274174410544987,2.2274174410544987,2.2274174410544987,2.2274174410544987,-0.06316611539875046,-0.06316611539875046,-0.06316611539875046,-0.06316611539875046,-0.06316611539875046,-0.06316611539875046
1738797300,21754.25,21770,21752.25,21761,2606,2.2591369932214143,2.2591369932214143,2.2591369932214143,2.2591369932214143,-0.032157295112091144,-0.032157295112091144,-0.032157295112091144,-0.032157295112091144,-0.032157295112091144,-0.032157295112091144
1738798200,21761.5,21764.75,21750.75,21760.5,2983,2.2567873967646057,2.2567873967646057,2.2567873967646057,2.2567873967646057,-0.03445424476295479,-0.03445424476295479,-0.03445424476295479,-0.03445424476295479,-0.0045952714656618335,-0.0045952714656618335
1738799100,21760.25,21776,21758.75,21773.75,3086,2.319051702870032,2.319051702870032,2.319051702870032,2.319051702870032,0.02641492098493201,0.02641492098493201,0.02641492098493201,0.02641492098493201,0.05629207545435747,0.05629207545435747
1738800000,21772.75,21798.25,21771,21784.75,6900,2.37074282491982,2.37074282491982,2.37074282491982,2.37074282491982,0.07694781330393238,0.07694781330393238,0.0551147650159029,0.0551147650159029,0.0551147650159029,0.0551147650159029
1738800900,21784.5,21790.25,21780.25,21789.5,2201,2.3930639912595013,2.3930639912595013,2.3930639912595013,2.3930639912595013,0.09876883498713708,0.09876883498713708,0.07693102616803113,0.07693102616803113,0.07693102616803113,0.07693102616803113
1738801800,21789.75,21793,21773.75,21777.75,2757,2.3378484745245003,2.3378484745245003,2.3378484745245003,2.3378484745245003,0.04479051819184124,0.04479051819184124,0.022964485423292876,0.022964485423292876,-0.055071765394279416,-0.055071765394279416
1738802700,21778.25,21778.75,21765.25,21774.25,3249,2.321401299326841,2.321401299326841,2.321401299326841,2.321401299326841,0.02871187063579566,0.02871187063579566,0.0068893456269878625,0.0068893456269878625,-0.07113436363427758,-0.07113436363427758
1738803600,21774.75,21784,21767.5,21782,3036,2.357820044407373,2.357820044407373,2.357820044407373,2.357820044407373,0.06431459022418229,0.06431459022418229,0.033295445412691305,0.033295445412691305,0.033295445412691305,0.033295445412691305
1738804500,21782.25,21784.75,21773.5,21776.25,2169,2.3307996851540747,2.3307996851540747,2.3307996851540747,2.3307996851540747,0.037899669239250276,0.037899669239250276,0.0068887128440050975,0.0068887128440050975,0.0068887128440050975,0.0068887128440050975
1738805400,21776.25,21780.75,21763.5,21767,2735,2.287332150703117,2.287332150703117,2.287332150703117,2.287332150703117,-0.004593899301727307,-0.004593899301727307,-0.03559168302735967,-0.03559168302735967,-0.04247746972045233,-0.04247746972045233
1738806300,21766.75,21775,21763.75,21768.5,2299,2.2943809400735424,2.2943809400735424,2.2943809400735424,2.2943809400735424,0.0022969496508636533,0.0022969496508636533,-0.028702970183354572,-0.028702970183354572,-0.03558923138740601,-0.03558923138740601
