time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785427080,28112.25,28115.5,28087.75,28094,,4295,4322.15,1,0,0,0,0
1785427140,28094,28094,28071,28078.5,28069.62869245432,3966,4317.4,1,0,0,0,0
1785427200,28079,28082.25,28059.5,28069.75,,5778,4320.05,1,0,0,0,0
1785427260,28069.5,28096.5,28060.5,28095.75,,5946,4459.75,1,0,0,0,0
1785427320,28095.5,28118.75,28083.75,28115.75,,5650,4529.75,1,0,0,0,0
1785427380,28115.75,28127,28112.5,28120,,3899,4505.15,1,0,0,0,0
1785427440,28120.25,28156.5,28119.25,28150,,7374,4584.65,1,0,0,0,0
1785427500,28149.75,28167.75,28148.25,28152.25,,5072,4648.2,1,0,0,0,0
1785427560,28153,28161.25,28140.75,28143,,3445,4576.2,1,1,0,0,0
1785427620,28143.25,28149.5,28135.75,28148.25,,3267,4603.3,1,0,0,0,0
1785427680,28148.5,28153.5,28137,28151.25,,2820,4546.95,1,0,0,0,0
1785427740,28151,28154.5,28135.75,28144.5,,3073,4505.45,1,0,0,0,0
1785427800,28143.75,28162,28141.5,28153.25,,3409,4473.2,1,0,0,0,0
1785427860,28153.25,28172.5,28148,28170.25,,3980,4401.2,1,0,0,0,0
1785427920,28170.25,28182.25,28164.25,28182.25,,3897,4287.35,1,0,0,0,0
1785427980,28182,28189.75,28180.5,28187.75,,3899,4258.2,1,0,0,0,0
1785428040,28187.25,28189.5,28174.25,28186,28108.41912830288,3508,4232.75,1,0,0,0,0
1785428100,28186,28191.5,28180.25,28182.5,,2687,4135.05,1,0,0,0,0
1785428160,28182.25,28191.5,28178.5,28189.25,,2572,4094.1,1,0,0,0,0
1785428220,28189.25,28190.25,28176,28189.25,,2919,4072.8,1,0,0,0,0
1785428280,28189.25,28192.75,28171.25,28186.75,,2903,4003.2,1,0,0,0,0
1785428340,28186.75,28192.5,28167.75,28172,,2648,3937.3,1,0,0,0,0
1785428400,28172.25,28183.75,28165.5,28178.5,,3572,3827,1,0,0,0,0
1785428460,28178,28182,28170.5,28181.5,,1918,3625.6,1,0,0,0,0
1785428520,28181,28186.5,28163.25,28168.25,,2670,3476.6,1,0,0,0,0
1785428580,28168.25,28168.25,28147.25,28163.25,,4275,3495.4,1,0,0,0,0
1785428640,28162.75,28169.5,28150.5,28156.5,,2893,3271.35,1,0,0,0,0
1785428700,28156.75,28157.5,28144.75,28149.25,,2225,3129,1,0,0,0,0
1785428760,28149.75,28155.75,28143.75,28151,,2234,3068.45,1,0,0,0,0
1785428820,28151,28162.25,28147.5,28161.25,,2220,3016.1,1,0,0,0,0
1785428880,28161.25,28163.5,28144.5,28150,,2245,2987.35,1,0,0,0,0
1785428940,28149.75,28152.75,28140.25,28143.5,28120.11275220192,2446,2956,1,0,0,0,0
1785429000,28144.25,28150.25,28123.5,28126,,4343,3002.7,1,0,0,0,0
1785429060,28126,28130.5,28113.75,28127.75,,4121,3009.75,1,0,0,0,0
1785429120,28128.25,28133.75,28115,28130.75,,3258,2977.8,1,0,0,0,0
1785429180,28129.75,28133,28119.25,28123.75,,2205,2893.1,1,0,0,0,0
1785429240,28123,28126.75,28111.25,28120,,3439,2889.65,1,0,0,0,0
1785429300,28120.25,28142,28116.5,28122.5,,4463,2978.45,1,0,0,0,0
1785429360,28123,28136.25,28122.5,28131,,2238,2961.75,1,0,0,0,0
1785429420,28130.5,28132.5,28119,28123,,2020,2916.8,1,0,0,0,0
1785429480,28122.75,28127,28114,28120,,1924,2867.85,1,0,0,0,0
1785429540,28120.25,28128,28115.5,28117,,1608,2815.85,1,0,0,0,0
1785429600,28117.5,28118.25,28083.5,28086,,5696,2922.05,-1,0,0,0,0
1785429660,28086,28092.25,28072,28079.75,,4585,3055.4,-1,0,0,0,0
1785429720,28080,28085.25,28062.5,28067.75,,3608,3102.3,-1,0,0,0,0
1785429780,28067.5,28080.75,28055.25,28062.5,,4267,3101.9,-1,0,0,0,0
1785429840,28063,28070.5,28058.25,28068.75,28102.99183480128,2690,3091.75,-1,0,0,0,0
1785429900,28068.25,28098.25,28066,28092.5,,4847,3222.85,-1,0,0,0,0
1785429960,28092.25,28108,28092,28097.25,,3693,3295.8,-1,0,0,0,0
1785430020,28097.5,28105,28089.75,28092,,2270,3298.3,-1,0,0,0,0
1785430080,28092.5,28098.75,28084,28086.5,,2269,3299.5,-1,0,0,0,0
1785430140,28086.5,28101.5,28085.25,28098.25,,1749,3264.65,-1,0,0,0,0
1785430200,28099.5,28105.75,28077.75,28083.75,,3070,3201,-1,0,0,0,0
1785430260,28084,28122.25,28083,28120.75,,4074,3198.65,1,0,0,0,0
1785430320,28120.75,28137,28119.75,28133,,4313,3251.4,1,0,0,0,0
1785430380,28132.5,28133.75,28109.75,28114.25,,3112,3296.75,-1,0,0,0,0
1785430440,28113.25,28120.25,28109.25,28113.75,,1770,3213.3,-1,0,0,0,0
1785430500,28113.5,28131.5,28109,28129,,2870,3133.65,1,0,0,0,0
1785430560,28128,28136.25,28123.5,28127.5,,1873,3115.4,1,0,0,0,0
1785430620,28127.25,28132.75,28122,28122.75,,1795,3104.15,1,0,0,0,0
1785430680,28122.75,28128.75,28114.5,28128.25,,1849,3100.4,1,0,0,0,0
1785430740,28128.25,28131.25,28123.5,28126.75,28110.911223200852,1219,3080.95,1,0,0,0,0
1785430800,28126.25,28170.5,28126.25,28159.25,,7657,3179,1,1,0,0,0
1785430860,28159,28173.25,28153,28171.25,,3035,3101.5,1,0,0,0,0
1785430920,28171.25,28174.25,28148.25,28151.75,,3059,3074.05,1,0,0,0,0
1785430980,28151.75,28162,28150,28151.75,,1967,2959.05,1,0,0,0,0
1785431040,28152.75,28169,28152.5,28167.25,,1645,2906.8,1,0,0,0,0
1785431100,28167.5,28172,28161.75,28167.75,,1818,2755.35,1,0,0,0,0
1785431160,28167.25,28184.25,28166.25,28174.25,,3425,2741.95,1,0,0,0,0
1785431220,28174.5,28174.5,28159.5,28166.75,,2240,2740.45,1,0,0,0,0
1785431280,28166.5,28176.25,28162.75,28173.75,,1577,2705.85,1,0,0,0,0
1785431340,28173,28173,28160,28168.5,,2053,2721.05,1,0,0,0,0
1785431400,28168.5,28182.5,28161.5,28169,,2740,2704.55,1,0,0,0,0
1785431460,28168.5,28176.25,28156.5,28173.5,,2830,2642.35,1,0,0,0,0
1785431520,28173.25,28176.75,28153,28158.5,,3415,2597.45,1,0,0,0,0
1785431580,28158.75,28163,28154.25,28159.75,,1662,2524.95,1,0,0,0,0
1785431640,28160,28162.5,28154.5,28158.5,28126.774148800567,1429,2507.9,1,0,0,0,0
1785431700,28158.75,28169,28156,28159.25,,2407,2484.75,1,0,0,0,0
1785431760,28159.75,28183.5,28159,28179.5,,2727,2527.45,1,0,0,0,0
1785431820,28179.75,28190,28179.5,28184,,2727,2574.05,1,0,0,0,0
1785431880,28184,28190.75,28176.5,28181.5,,2145,2588.85,1,0,0,0,0
1785431940,28181.5,28208.5,28179,28202.75,,4808,2768.3,1,0,0,0,0
1785432000,28202.75,28205.25,28193.5,28202.5,,2482,2509.55,1,0,0,0,0
1785432060,28202.5,28207.25,28194,28199.75,,1805,2448.05,1,1,0,1,0
1785432120,28199.75,28199.75,28178.75,28180.25,,2924,2441.3,1,0,0,0,0
1785432180,28180.5,28193.25,28178.5,28191,,1844,2435.15,1,0,0,0,0
1785432240,28190.75,28191.5,28181.75,28188.75,,1444,2425.1,1,0,0,0,0
1785432300,28189.25,28191.25,28178,28182.5,,1679,2418.15,1,0,0,0,0
1785432360,28183,28184.25,28174.25,28182,,1821,2337.95,1,0,0,0,0
1785432420,28182.25,28191,28180.5,28182,,1534,2302.65,1,0,0,0,0
1785432480,28181.75,28183.5,28164,28175,,3408,2394.2,1,0,0,0,0
1785432540,28175,28177,28164.75,28169,28140.849432533712,1855,2384.3,1,0,0,0,0
1785432600,28169.25,28184.5,28167,28176.5,,2895,2392.05,1,0,0,0,0
1785432660,28175.75,28180.75,28169.5,28176.75,,1617,2331.4,1,0,0,0,0
1785432720,28176.25,28182,28171.25,28173.25,,1373,2229.3,1,0,0,0,0
1785432780,28173.5,28177.5,28158.5,28166.25,,2736,2283,1,0,0,0,0
1785432840,28166.5,28167.25,28153.25,28163,,2010,2312.05,1,0,0,0,0
1785432900,28163.25,28177.75,28160.5,28175.5,,2400,2311.7,1,0,0,0,0
1785432960,28176,28180.5,28167.75,28179,,2133,2282,1,0,0,0,0
1785433020,28179.25,28181,28154.75,28160,,3437,2317.5,1,0,0,0,0
1785433080,28159.5,28160,28138.5,28152.5,,5026,2461.55,1,0,0,0,0
1785433140,28153.25,28155,28141.75,28147.25,,2041,2323.2,1,0,0,0,0
1785433200,28147.5,28165.25,28147.25,28158,,2890,2343.6,1,0,0,0,0
1785433260,28158.25,28170.75,28157.75,28170.5,,2478,2377.25,1,0,0,0,0
