_id,_orderId,_contractId,_timestamp,_tradeDate,_action,_qty,_price,_active,_accountId,Fill ID,Order ID,Timestamp,Date,Account,B/S,Quantity,Price,_priceFormat,_priceFormatType,_tickSize,Contract,Product,Product Description,commission
593395141100,593395141093,4399654,2026-07-28 23:50:02.253Z,2026-07-29,1,1,28073.5,true,59227609,593395141100,593395141093,07/28/2026 19:50:02,7/28/26,GFTEEODMATT76708, Sell,1,28073.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
593395141114,593395141095,4399654,2026-07-28 23:50:27.684Z,2026-07-29,0,1,28086.5,true,59227609,593395141114,593395141095,07/28/2026 19:50:27,7/28/26,GFTEEODMATT76708, Buy,1,28086.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
593395141148,593395141141,4399654,2026-07-29 00:15:12.361Z,2026-07-29,0,9,28123.25,true,59227609,593395141148,593395141141,07/28/2026 20:15:12,7/28/26,GFTEEODMATT76708, Buy,9,28123.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141162,593395141143,4399654,2026-07-29 00:15:23.243Z,2026-07-29,1,1,28113.25,true,59227609,593395141162,593395141143,07/28/2026 20:15:23,7/28/26,GFTEEODMATT76708, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
593395141174,593395141143,4399654,2026-07-29 00:15:23.454Z,2026-07-29,1,1,28113.25,true,59227609,593395141174,593395141143,07/28/2026 20:15:23,7/28/26,GFTEEODMATT76708, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
593395141186,593395141143,4399654,2026-07-29 00:15:23.594Z,2026-07-29,1,1,28113.25,true,59227609,593395141186,593395141143,07/28/2026 20:15:23,7/28/26,GFTEEODMATT76708, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
593395141194,593395141143,4399654,2026-07-29 00:15:23.594Z,2026-07-29,1,6,28113.0,true,59227609,593395141194,593395141143,07/28/2026 20:15:23,7/28/26,GFTEEODMATT76708, Sell,6,28113.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
593395141212,593395141205,4399654,2026-07-29 00:36:25.778Z,2026-07-29,1,9,28049.5,true,59227609,593395141212,593395141205,07/28/2026 20:36:25,7/28/26,GFTEEODMATT76708, Sell,9,28049.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141226,593395141206,4399654,2026-07-29 00:36:46.784Z,2026-07-29,0,2,28036.5,true,59227609,593395141226,593395141206,07/28/2026 20:36:46,7/28/26,GFTEEODMATT76708, Buy,2,28036.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
593395141238,593395141206,4399654,2026-07-29 00:36:47.624Z,2026-07-29,0,7,28036.5,true,59227609,593395141238,593395141206,07/28/2026 20:36:47,7/28/26,GFTEEODMATT76708, Buy,7,28036.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.73
593395141256,593395141249,4399654,2026-07-29 00:40:57.282Z,2026-07-29,0,9,28052.25,true,59227609,593395141256,593395141249,07/28/2026 20:40:57,7/28/26,GFTEEODMATT76708, Buy,9,28052.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141270,593395141251,4399654,2026-07-29 00:41:31.004Z,2026-07-29,1,6,28039.25,true,59227609,593395141270,593395141251,07/28/2026 20:41:31,7/28/26,GFTEEODMATT76708, Sell,6,28039.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
593395141282,593395141251,4399654,2026-07-29 00:41:32.606Z,2026-07-29,1,3,28038.75,true,59227609,593395141282,593395141251,07/28/2026 20:41:32,7/28/26,GFTEEODMATT76708, Sell,3,28038.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
593395141300,593395141293,4399654,2026-07-29 00:52:46.316Z,2026-07-29,1,9,28054.5,true,59227609,593395141300,593395141293,07/28/2026 20:52:46,7/28/26,GFTEEODMATT76708, Sell,9,28054.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141314,593395141294,4399654,2026-07-29 00:55:21.854Z,2026-07-29,0,9,28041.5,true,59227609,593395141314,593395141294,07/28/2026 20:55:21,7/28/26,GFTEEODMATT76708, Buy,9,28041.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141332,593395141325,4399654,2026-07-29 01:01:15.864Z,2026-07-29,1,9,28025.5,true,59227609,593395141332,593395141325,07/28/2026 21:01:15,7/28/26,GFTEEODMATT76708, Sell,9,28025.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141346,593395141327,4399654,2026-07-29 01:01:25.054Z,2026-07-29,0,9,28032.5,true,59227609,593395141346,593395141327,07/28/2026 21:01:25,7/28/26,GFTEEODMATT76708, Buy,9,28032.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141364,593395141357,4399654,2026-07-29 02:07:22.446Z,2026-07-29,1,9,27841.0,true,59227609,593395141364,593395141357,07/28/2026 22:07:22,7/28/26,GFTEEODMATT76708, Sell,9,27841.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141387,593395141384,4399654,2026-07-29 02:08:01.171Z,2026-07-29,0,9,27845.0,true,59227609,593395141387,593395141384,07/28/2026 22:08:01,7/28/26,GFTEEODMATT76708, Buy,9,27845.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141402,593395141395,4399654,2026-07-29 02:20:01.263Z,2026-07-29,1,9,27818.75,true,59227609,593395141402,593395141395,07/28/2026 22:20:01,7/28/26,GFTEEODMATT76708, Sell,9,27818.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141416,593395141397,4399654,2026-07-29 02:21:16.794Z,2026-07-29,0,6,27831.5,true,59227609,593395141416,593395141397,07/28/2026 22:21:16,7/28/26,GFTEEODMATT76708, Buy,6,27831.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
593395141428,593395141397,4399654,2026-07-29 02:21:16.933Z,2026-07-29,0,3,27831.5,true,59227609,593395141428,593395141397,07/28/2026 22:21:16,7/28/26,GFTEEODMATT76708, Buy,3,27831.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
593395141446,593395141439,4399654,2026-07-29 02:21:21.264Z,2026-07-29,1,9,27839.25,true,59227609,593395141446,593395141439,07/28/2026 22:21:21,7/28/26,GFTEEODMATT76708, Sell,9,27839.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
593395141460,593395141441,4399654,2026-07-29 02:21:40.124Z,2026-07-29,0,9,27848.75,true,59227609,593395141460,593395141441,07/28/2026 22:21:40,7/28/26,GFTEEODMATT76708, Buy,9,27848.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
