Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-05-29 22:55",21347.5,21348.75,21335.75,21346.25,-1.75,-0.01%,869
"2025-05-29 22:50",21345,21348.5,21344.25,21348,3,+0.01%,455
"2025-05-29 22:45",21342.25,21345,21337.5,21345,2.5,+0.01%,648
"2025-05-29 22:40",21341.5,21344.5,21339,21342.5,1.5,+0.01%,403
"2025-05-29 22:35",21342.25,21348,21339,21341,-1.25,-0.01%,1011
"2025-05-29 22:30",21338.25,21348.5,21335.75,21342.25,3.5,+0.02%,1273
"2025-05-29 22:25",21337.75,21341.75,21334.25,21338.75,1.75,+0.01%,966
"2025-05-29 22:20",21346.5,21349,21335.5,21337,-9.5,-0.04%,1245
"2025-05-29 22:15",21358.5,21359.5,21339,21346.5,-11.75,-0.06%,2207
"2025-05-29 22:10",21360.5,21364.25,21358.25,21358.25,-1.75,-0.01%,673
"2025-05-29 22:05",21353.5,21365,21353.5,21360,6,+0.03%,973
"2025-05-29 22:00",21359.25,21364,21350.25,21354,-5.25,-0.02%,1139
"2025-05-29 21:55",21352.75,21362.5,21351.75,21359.25,6.5,+0.03%,800
"2025-05-29 21:50",21353,21356.25,21347.25,21352.75,-1.25,-0.01%,1062
"2025-05-29 21:45",21357.5,21359.75,21350.5,21354,-3.75,-0.02%,1014
"2025-05-29 21:40",21353.25,21359.75,21352.75,21357.75,5,+0.02%,1280
"2025-05-29 21:35",21346.25,21355,21345.75,21352.75,7.25,+0.03%,1373
"2025-05-29 21:30",21339,21349.25,21338.5,21345.5,7,+0.03%,967
"2025-05-29 21:25",21344.25,21349.5,21337.75,21338.5,-5.5,-0.03%,839
"2025-05-29 21:20",21346.25,21350.75,21341.25,21344,-2.25,-0.01%,996
"2025-05-29 21:15",21342,21348.5,21336,21346.25,4,+0.02%,857
"2025-05-29 21:10",21340,21345.25,21333.5,21342.25,1.5,+0.01%,1294
"2025-05-29 21:05",21351,21351.5,21338.5,21340.75,-10.25,-0.05%,1660
"2025-05-29 21:00",21343,21353.25,21339.75,21351,8.75,+0.04%,2225
"2025-05-29 20:55",21333.75,21345,21333.75,21342.25,8.75,+0.04%,1221
"2025-05-29 20:50",21331.5,21338,21329.75,21333.5,2.75,+0.01%,921
"2025-05-29 20:45",21339.25,21340.5,21327.75,21330.75,-8.5,-0.04%,1447
"2025-05-29 20:40",21328,21341.5,21322.25,21339.25,11.75,+0.06%,2005
"2025-05-29 20:35",21319.25,21332.5,21314.25,21327.5,8,+0.04%,1882
"2025-05-29 20:30",21326.75,21333.75,21316,21319.5,-6.,-0.03%,2186
"2025-05-29 20:25",21307,21328,21305.25,21325.5,19.5,+0.09%,2155
"2025-05-29 20:20",21294.5,21312,21280.5,21306,11.75,+0.06%,3796
"2025-05-29 20:15",21317.5,21317.5,21293,21294.25,-24.,-0.11%,3052
"2025-05-29 20:10",21327.5,21328.5,21307.75,21318.25,-9.25,-0.04%,3092
"2025-05-29 20:05",21310.5,21335.5,21268.25,21327.5,17.75,+0.08%,9315
"2025-05-29 20:00",21341.25,21348.5,21305.25,21309.75,-31.5,-0.15%,2963
"2025-05-29 19:55",21331,21341.75,21330.5,21341.25,9.5,+0.04%,999
"2025-05-29 19:50",21334.25,21349,21331,21331.75,-2.25,-0.01%,1452
"2025-05-29 19:45",21354.5,21357,21333.25,21334,-20.5,-0.10%,1758
"2025-05-29 19:40",21336,21354.5,21333.5,21354.5,19,+0.09%,1671
"2025-05-29 19:35",21335,21337.75,21329.5,21335.5,0.75,0.00%,1028
"2025-05-29 19:30",21344,21345,21329.75,21334.75,-9.25,-0.04%,1172
"2025-05-29 19:25",21350.25,21351,21331,21344,-6.25,-0.03%,1879
"2025-05-29 19:20",21350.75,21352.75,21343.25,21350.25,-0.25,0.00%,1404
"2025-05-29 19:15",21337.75,21351,21329.5,21350.5,12.5,+0.06%,1849
"2025-05-29 19:10",21337.5,21342,21327.25,21338,0.5,0.00%,1496
"2025-05-29 19:05",21332.5,21344.25,21330.25,21337.5,4.75,+0.02%,1925
"2025-05-29 19:00",21317,21338,21315,21332.75,15.75,+0.07%,2704
"2025-05-29 18:55",21328,21328.75,21313.5,21317,-10.5,-0.05%,1980
"2025-05-29 18:50",21326,21330.5,21317.75,21327.5,2,+0.01%,1813
"2025-05-29 18:45",21331.5,21331.75,21321.25,21325.5,-5.5,-0.03%,2189
"2025-05-29 18:40",21342.5,21346.25,21325.75,21331,-11.,-0.05%,2495
"2025-05-29 18:35",21348.25,21352,21339.75,21342,-6.5,-0.03%,1814
"2025-05-29 18:30",21361.25,21367.25,21347.25,21348.5,-12.,-0.06%,2073
"2025-05-29 18:25",21367.75,21368.75,21357.25,21360.5,-6.75,-0.03%,1159
"2025-05-29 18:20",21362.5,21369.5,21355.75,21367.25,4.25,+0.02%,1911
"2025-05-29 18:15",21358.5,21364.75,21349.25,21363,4.25,+0.02%,1547
"2025-05-29 18:10",21360.75,21363.25,21354,21358.75,-2.,-0.01%,895
"2025-05-29 18:05",21354,21364.25,21353.5,21360.75,7.25,+0.03%,1308
"2025-05-29 18:00",21353.25,21362.75,21344.25,21353.5,0.75,0.00%,2358
"2025-05-29 17:55",21344.25,21354.5,21341,21352.75,8.75,+0.04%,1366
"2025-05-29 17:50",21349.75,21355,21335.25,21344,-5.,-0.02%,2754
"2025-05-29 17:45",21342.25,21351,21340,21349,6.5,+0.03%,1445
"2025-05-29 17:40",21349.75,21352.5,21340.75,21342.5,-7.,-0.03%,1848
"2025-05-29 17:35",21359.5,21361.25,21348.75,21349.5,-9.5,-0.04%,1525
"2025-05-29 17:30",21349.5,21368.25,21347.25,21359,9.5,+0.04%,2446
"2025-05-29 17:25",21361.5,21363.5,21346.25,21349.5,-12.,-0.06%,2999
"2025-05-29 17:20",21379.25,21381,21360.25,21361.5,-17.25,-0.08%,1545
"2025-05-29 17:15",21382.25,21384,21370.75,21378.75,-4.25,-0.02%,1828
"2025-05-29 17:10",21383.5,21397,21381.75,21383,0.25,0.00%,2564
"2025-05-29 17:05",21369.5,21384.5,21352.5,21382.75,13.25,+0.06%,3403
"2025-05-29 17:00",21370.75,21373.25,21348,21369.5,-15.,-0.07%,3822
"2025-05-29 15:55",21379.5,21387.25,21378.25,21384.5,4.25,+0.02%,1071
"2025-05-29 15:50",21387,21392.25,21377.5,21380.25,-7.25,-0.03%,1524
"2025-05-29 15:45",21397.25,21398.75,21387.25,21387.5,-9.75,-0.05%,1271
"2025-05-29 15:40",21408.5,21410.25,21394.75,21397.25,-11.5,-0.05%,1001
"2025-05-29 15:35",21407.5,21412.25,21402,21408.75,1,0.00%,900
"2025-05-29 15:30",21408,21417,21405,21407.75,0,0.00%,1624
"2025-05-29 15:25",21398,21409,21398,21407.75,10,+0.05%,1175
"2025-05-29 15:20",21405.5,21407.25,21393,21397.75,-7.25,-0.03%,1591
"2025-05-29 15:15",21379.75,21405.75,21379,21405,24.75,+0.12%,1933
"2025-05-29 15:10",21387.25,21399,21379.5,21380.25,-8.,-0.04%,2879
"2025-05-29 15:05",21392.75,21397.25,21369,21388.25,-4.5,-0.02%,5242
"2025-05-29 15:00",21411.25,21427.75,21392,21392.75,-18.75,-0.09%,7836
"2025-05-29 14:55",21391.5,21420,21388.25,21411.5,20.5,+0.10%,16685
"2025-05-29 14:50",21413.75,21447.75,21372.75,21391,-22.25,-0.10%,20711
"2025-05-29 14:45",21386.25,21425,21384.25,21413.25,27,+0.13%,12629
"2025-05-29 14:40",21376.25,21398,21376,21386.25,9.5,+0.04%,6764
"2025-05-29 14:35",21381.75,21387,21371.5,21376.75,-5.5,-0.03%,4759
"2025-05-29 14:30",21370.25,21388,21370,21382.25,11.5,+0.05%,6599
"2025-05-29 14:25",21396.5,21409,21366.25,21370.75,-26.25,-0.12%,10749
"2025-05-29 14:20",21374,21404.75,21371.5,21397,22.5,+0.11%,9892
"2025-05-29 14:15",21346,21378.5,21336.25,21374.5,27.75,+0.13%,9065
"2025-05-29 14:10",21358,21363.5,21341.5,21346.75,-11.5,-0.05%,8245
"2025-05-29 14:05",21382.5,21383.5,21340.5,21358.25,-23.75,-0.11%,13706
"2025-05-29 14:00",21363.25,21388.75,21356.75,21382,19.25,+0.09%,9191
"2025-05-29 13:55",21386.5,21398.75,21347,21362.75,-23.75,-0.11%,12397
"2025-05-29 13:50",21372.75,21395.75,21372.75,21386.5,14,+0.07%,6401
"2025-05-29 13:45",21380,21394.5,21371,21372.5,-8.,-0.04%,6535
"2025-05-29 13:40",21380,21389,21369.25,21380.5,0.75,0.00%,7455
"2025-05-29 13:35",21364,21383.25,21362,21379.75,16.25,+0.08%,8240
"2025-05-29 13:30",21330,21366.75,21329.5,21363.5,33.5,+0.16%,10824
"2025-05-29 13:25",21330.75,21349.25,21317,21330,-1.5,-0.01%,10895
"2025-05-29 13:20",21349,21353.25,21322.75,21331.5,-16.5,-0.08%,16324
"2025-05-29 13:15",21395,21400.75,21345.5,21348,-46.5,-0.22%,12565
"2025-05-29 13:10",21393,21404.75,21379.5,21394.5,1,0.00%,7088
"2025-05-29 13:05",21384.75,21405,21382.25,21393.5,7.75,+0.04%,10043
"2025-05-29 13:00",21372.5,21389.25,21367.5,21385.75,13.5,+0.06%,8489
"2025-05-29 12:55",21389.5,21390.75,21367.75,21372.25,-17.75,-0.08%,9795
"2025-05-29 12:50",21378.5,21403.75,21376,21390,11.5,+0.05%,9954
"2025-05-29 12:45",21408.25,21418.5,21375.5,21378.5,-29.25,-0.14%,11855
"2025-05-29 12:40",21413.25,21435.5,21403.5,21407.75,-5.25,-0.02%,10064
"2025-05-29 12:35",21419.75,21433.75,21400.5,21413,-6.5,-0.03%,9642
"2025-05-29 12:30",21416,21437.5,21409.75,21419.5,4,+0.02%,7777
"2025-05-29 12:25",21429.75,21434.25,21408.25,21415.5,-14.75,-0.07%,10181
"2025-05-29 12:20",21430.75,21452.25,21423.5,21430.25,-0.75,0.00%,10206
"2025-05-29 12:15",21448.5,21452,21418,21431,-17.25,-0.08%,11428
"2025-05-29 12:10",21448,21460.25,21443.75,21448.25,0,0.00%,5736
"2025-05-29 12:05",21453.5,21461,21439.25,21448.25,-5.5,-0.03%,8955
"2025-05-29 12:00",21456.25,21484,21451.75,21453.75,-2.,-0.01%,12092
"2025-05-29 11:55",21444.25,21471.75,21434.25,21455.75,11.5,+0.05%,12733
"2025-05-29 11:50",21433.75,21446.75,21425.75,21444.25,10.75,+0.05%,8515
"2025-05-29 11:45",21449.5,21457.25,21433,21433.5,-16.,-0.07%,7321
"2025-05-29 11:40",21439.75,21456.25,21437,21449.5,10,+0.05%,8145
"2025-05-29 11:35",21435.75,21456.5,21429,21439.5,3.5,+0.02%,9405
"2025-05-29 11:30",21426,21445.25,21423.5,21436,9.75,+0.05%,8335
"2025-05-29 11:25",21423,21438.25,21414.5,21426.25,3.25,+0.02%,8595
"2025-05-29 11:20",21421.75,21433.75,21406,21423,1.25,+0.01%,12470
"2025-05-29 11:15",21406.5,21429.5,21405.5,21421.75,15.25,+0.07%,13989
"2025-05-29 11:10",21366.5,21409.25,21362.75,21406.5,40.25,+0.19%,16627
"2025-05-29 11:05",21351.25,21371.75,21348.5,21366.25,15.5,+0.07%,13207
"2025-05-29 11:00",21348.25,21363.5,21301,21350.75,1.75,+0.01%,29233
"2025-05-29 10:55",21441.5,21443.5,21325.5,21349,-92.5,-0.43%,30842
"2025-05-29 10:50",21423.75,21459.5,21420.5,21441.5,17.5,+0.08%,12205
"2025-05-29 10:45",21443,21453,21421.75,21424,-19.,-0.09%,11881
"2025-05-29 10:40",21439.25,21454.25,21430.25,21443,3.75,+0.02%,8545
"2025-05-29 10:35",21443.25,21460,21431.5,21439.25,-3.5,-0.02%,13380
"2025-05-29 10:30",21500.75,21504.75,21424.25,21442.75,-57.75,-0.27%,18730
"2025-05-29 10:25",21483.75,21510.25,21481.75,21500.5,17.25,+0.08%,10752
"2025-05-29 10:20",21459.75,21487.25,21457,21483.25,23.75,+0.11%,10096
"2025-05-29 10:15",21461.5,21481,21458.25,21459.5,-2.25,-0.01%,10586
"2025-05-29 10:10",21484.25,21507.75,21459,21461.75,-22.75,-0.11%,14821
"2025-05-29 10:05",21493.5,21505.75,21473.5,21484.5,-9.25,-0.04%,13719
"2025-05-29 10:00",21515.5,21519.25,21477.75,21493.75,-22.25,-0.10%,15570
"2025-05-29 09:55",21497.25,21522,21492.5,21516,19,+0.09%,13635
"2025-05-29 09:50",21478,21507.75,21466.75,21497,19.25,+0.09%,15387
"2025-05-29 09:45",21455.75,21484,21449.25,21477.75,21,+0.10%,12723
"2025-05-29 09:40",21463,21463.5,21433.25,21456.75,-6.5,-0.03%,11251
"2025-05-29 09:35",21431.5,21475.5,21430.25,21463.25,32.25,+0.15%,15830
"2025-05-29 09:30",21456,21474,21431,21431,-25.5,-0.12%,20618
"2025-05-29 09:25",21408.25,21462.25,21405.25,21456.5,48,+0.22%,22532
"2025-05-29 09:20",21406.75,21420.5,21380.25,21408.5,1.5,+0.01%,20441
"2025-05-29 09:15",21436.75,21449.25,21386,21407,-29.75,-0.14%,25171
"2025-05-29 09:10",21415.25,21439.5,21395.5,21436.75,21.25,+0.10%,25523
"2025-05-29 09:05",21486.75,21487.5,21407,21415.5,-71.25,-0.33%,39971
"2025-05-29 09:00",21517.75,21534,21486.5,21486.75,-31.25,-0.15%,22086
"2025-05-29 08:55",21546.25,21557.75,21499.5,21518,-28.25,-0.13%,24877
"2025-05-29 08:50",21491.25,21550.25,21485.5,21546.25,54.5,+0.25%,28667
"2025-05-29 08:45",21527,21537.5,21486.75,21491.75,-34.75,-0.16%,29520
"2025-05-29 08:40",21562,21580.25,21522.5,21526.5,-35.75,-0.17%,31257
"2025-05-29 08:35",21609.5,21612.75,21560.5,21562.25,-46.75,-0.22%,26177
"2025-05-29 08:30",21674.25,21679.25,21577.25,21609,-64.,-0.30%,36827
"2025-05-29 08:25",21682.75,21685.5,21661.5,21673,-9.5,-0.04%,8370
"2025-05-29 08:20",21682,21693,21677.75,21682.5,0.5,0.00%,5164
"2025-05-29 08:15",21670,21685,21669.25,21682,12.5,+0.06%,4905
"2025-05-29 08:10",21659.25,21671.25,21648.5,21669.5,10.5,+0.05%,4130
"2025-05-29 08:05",21653,21670.75,21650.25,21659,5.75,+0.03%,2991
"2025-05-29 08:00",21645,21665.75,21639.25,21653.25,8.25,+0.04%,4588
"2025-05-29 07:55",21662,21664.75,21640.25,21645,-17.,-0.08%,3234
"2025-05-29 07:50",21650.25,21667.75,21641,21662,11.75,+0.05%,3848
"2025-05-29 07:45",21640,21660,21639.25,21650.25,10.5,+0.05%,4599
"2025-05-29 07:40",21643,21648,21628.25,21639.75,-3.25,-0.02%,6763
"2025-05-29 07:35",21685,21688,21642.5,21643,-42.25,-0.19%,6103
"2025-05-29 07:30",21659.25,21686.5,21651.25,21685.25,28.25,+0.13%,7686
"2025-05-29 07:25",21647.25,21666.75,21646,21657,9.75,+0.05%,4258
"2025-05-29 07:20",21640,21649.5,21627,21647.25,6.75,+0.03%,3744
"2025-05-29 07:15",21648.25,21652.25,21636,21640.5,-8.25,-0.04%,3219
"2025-05-29 07:10",21639.75,21651.25,21620,21648.75,9.25,+0.04%,5642
"2025-05-29 07:05",21663.25,21691,21633.75,21639.5,-22.75,-0.11%,9697
"2025-05-29 07:00",21655,21673.5,21644.25,21662.25,7.25,+0.03%,5981
"2025-05-29 06:55",21656.5,21666.25,21649,21655,-1.25,-0.01%,3433
"2025-05-29 06:50",21681,21682.25,21648.75,21656.25,-25.25,-0.12%,7809
"2025-05-29 06:45",21699.75,21702.5,21678.25,21681.5,-18.75,-0.09%,2655
"2025-05-29 06:40",21679.25,21702.25,21678,21700.25,21.25,+0.10%,3096
"2025-05-29 06:35",21688.5,21704,21678,21679,-10.,-0.05%,3338
"2025-05-29 06:30",21684.5,21697.75,21673,21689,4.5,+0.02%,4545
"2025-05-29 06:25",21700.75,21702.5,21678,21684.5,-16.,-0.07%,5356
"2025-05-29 06:20",21730.5,21733,21699.25,21700.5,-31.25,-0.14%,3737
"2025-05-29 06:15",21729.25,21734,21728.25,21731.75,2.5,+0.01%,1038
"2025-05-29 06:10",21725.25,21731.25,21718,21729.25,3.25,+0.01%,1802
"2025-05-29 06:05",21728,21736.5,21720.75,21726,-1.25,-0.01%,2312
"2025-05-29 06:00",21735.75,21739.5,21725.75,21727.25,-8.25,-0.04%,2595
"2025-05-29 05:55",21713.75,21736.75,21710.5,21735.5,21.75,+0.10%,3119
"2025-05-29 05:50",21731.25,21738.5,21713,21713.75,-18.,-0.08%,2434
"2025-05-29 05:45",21735.25,21739.75,21720.5,21731.75,-3.,-0.01%,2744
"2025-05-29 05:40",21736.75,21744.75,21734.75,21734.75,-3.,-0.01%,1333
"2025-05-29 05:35",21750,21751.5,21732.75,21737.75,-11.75,-0.05%,1922
"2025-05-29 05:30",21732.75,21752.25,21731.25,21749.5,16.75,+0.08%,2293
"2025-05-29 05:25",21731,21743.5,21729,21732.75,2,+0.01%,2245
"2025-05-29 05:20",21739.25,21745.5,21728.25,21730.75,-7.75,-0.04%,2545
"2025-05-29 05:15",21751.5,21754,21732,21738.5,-12.75,-0.06%,3813
"2025-05-29 05:10",21758.75,21771.75,21749.25,21751.25,-7.5,-0.03%,2972
"2025-05-29 05:05",21757.75,21768.5,21747.75,21758.75,0.25,0.00%,3187
"2025-05-29 05:00",21785.75,21788,21757.25,21758.5,-26.5,-0.12%,2905
"2025-05-29 04:55",21804,21809.25,21783.25,21785,-19.5,-0.09%,1848
"2025-05-29 04:50",21815.75,21815.75,21799.75,21804.5,-11.,-0.05%,1522
"2025-05-29 04:45",21802.75,21818.5,21798.5,21815.5,13.5,+0.06%,1489
"2025-05-29 04:40",21798.75,21815.75,21798.5,21802,3.5,+0.02%,2058
"2025-05-29 04:35",21793.75,21801.25,21789.5,21798.5,4.25,+0.02%,992
"2025-05-29 04:30",21792,21809.5,21785.5,21794.25,2.25,+0.01%,2034
"2025-05-29 04:25",21798,21800.75,21788.25,21792,-6.,-0.03%,927
"2025-05-29 04:20",21792.75,21799.75,21784.25,21798,5,+0.02%,1482
"2025-05-29 04:15",21803.5,21805.5,21782.25,21793,-10.,-0.05%,2020
"2025-05-29 04:10",21802,21810.75,21798.5,21803,1,0.00%,1907
"2025-05-29 04:05",21791.75,21803.5,21789,21802,10.25,+0.05%,1781
"2025-05-29 04:00",21782.25,21791.75,21773.75,21791.75,9,+0.04%,1578
"2025-05-29 03:55",21790.5,21793,21779.25,21782.75,-7.25,-0.03%,1065
"2025-05-29 03:50",21784.25,21793.75,21781.25,21790,6.25,+0.03%,1287
"2025-05-29 03:45",21784.5,21790.5,21777.5,21783.75,-2.,-0.01%,948
"2025-05-29 03:40",21786.5,21793.25,21782,21785.75,-0.75,0.00%,1486
"2025-05-29 03:35",21778,21789.5,21775.5,21786.5,8.5,+0.04%,1978
"2025-05-29 03:30",21790.25,21792,21775.5,21778,-13.,-0.06%,2972
"2025-05-29 03:25",21816.75,21819,21787,21791,-25.25,-0.12%,3723
"2025-05-29 03:20",21815.25,21823,21815.25,21816.25,0.25,0.00%,1271
"2025-05-29 03:15",21823,21827.5,21814,21816,-6.75,-0.03%,1937
"2025-05-29 03:10",21826,21829.5,21820.25,21822.75,-3.5,-0.02%,1880
"2025-05-29 03:05",21832.75,21848.25,21825,21826.25,-5.75,-0.03%,3123
"2025-05-29 03:00",21849.5,21858.75,21825,21832,-17.25,-0.08%,6221
"2025-05-29 02:55",21824.5,21849.25,21821.5,21849.25,24.75,+0.11%,3494
"2025-05-29 02:50",21812,21824.75,21809.25,21824.5,12.5,+0.06%,1862
"2025-05-29 02:45",21814.75,21816,21806.75,21812,-3.25,-0.01%,1602
"2025-05-29 02:40",21802.25,21818.25,21801.75,21815.25,12.5,+0.06%,2183
"2025-05-29 02:35",21796,21804,21791.5,21802.75,7.5,+0.03%,1788
"2025-05-29 02:30",21791.5,21797.75,21780.25,21795.25,4.25,+0.02%,2272
"2025-05-29 02:25",21778,21794,21774.25,21791,12.75,+0.06%,2076
"2025-05-29 02:20",21763.25,21779.5,21759.75,21778.25,14.25,+0.07%,1849
"2025-05-29 02:15",21768,21770.5,21756.25,21764,-4.75,-0.02%,1972
"2025-05-29 02:10",21772.5,21777.25,21766.25,21768.75,-3.5,-0.02%,1508
"2025-05-29 02:05",21761.5,21773,21754.25,21772.25,11.5,+0.05%,2288
"2025-05-29 02:00",21771.25,21776.75,21746.25,21760.75,-10.75,-0.05%,4616
"2025-05-29 01:55",21775.5,21781,21765.5,21771.5,-4.25,-0.02%,1259
"2025-05-29 01:50",21772.5,21786.5,21766.5,21775.75,3.75,+0.02%,1810
"2025-05-29 01:45",21772,21780.25,21771,21772,-0.75,0.00%,1230
"2025-05-29 01:40",21783,21785.25,21770,21772.75,-10.,-0.05%,1521
"2025-05-29 01:35",21789.5,21792,21777,21782.75,-6.5,-0.03%,1365
"2025-05-29 01:30",21785.5,21790.25,21777.25,21789.25,4.75,+0.02%,1313
"2025-05-29 01:25",21786.75,21789,21780.75,21784.5,-2.5,-0.01%,1165
"2025-05-29 01:20",21774,21789,21772.25,21787,12.5,+0.06%,2074
"2025-05-29 01:15",21781,21782.75,21768.25,21774.5,-7.,-0.03%,1842
"2025-05-29 01:10",21789,21790.5,21778.75,21781.5,-8.,-0.04%,1830
"2025-05-29 01:05",21798.25,21801,21789.25,21789.5,-9.,-0.04%,1501
"2025-05-29 01:00",21804.75,21806.5,21797,21798.5,-6.75,-0.03%,1372
"2025-05-29 00:55",21817,21817.5,21801.5,21805.25,-12.25,-0.06%,1605
"2025-05-29 00:50",21821.75,21825,21816.5,21817.5,-3.75,-0.02%,1234
"2025-05-29 00:45",21810,21823,21807.75,21821.25,11.75,+0.05%,1177
"2025-05-29 00:40",21809.5,21819,21803.25,21809.5,0.5,0.00%,1769
"2025-05-29 00:35",21805.5,21810.75,21803.25,21809,3.25,+0.01%,955
"2025-05-29 00:30",21805.5,21810.25,21801.75,21805.75,0,0.00%,1003
"2025-05-29 00:25",21808.75,21810,21803.75,21805.75,-2.75,-0.01%,805
"2025-05-29 00:20",21813.25,21815,21806.5,21808.5,-5.25,-0.02%,1635
"2025-05-29 00:15",21797,21815.25,21796.5,21813.75,17.5,+0.08%,2211
"2025-05-29 00:10",21798.5,21800,21792.75,21796.25,-2.,-0.01%,582
"2025-05-29 00:05",21799.5,21800.25,21791.5,21798.25,-1.,0.00%,808
"2025-05-29 00:00",21796.75,21800.5,21792.25,21799.25,3.25,+0.01%,1139
"2025-05-28 23:55",21803,21806.25,21791.75,21796,-6.75,-0.03%,1508
"2025-05-28 23:50",21798,21804,21796.75,21802.75,4.25,+0.02%,979
"2025-05-28 23:45",21796.25,21801.5,21795,21798.5,2,+0.01%,1042
"2025-05-28 23:40",21786,21800,21786,21796.5,9.75,+0.04%,1249
"2025-05-28 23:35",21778.75,21789,21775.75,21786.75,7.75,+0.04%,1563
"2025-05-28 23:30",21786.75,21794.25,21778.5,21779,-8.,-0.04%,940
"2025-05-28 23:25",21789,21789.75,21778,21787,-2.25,-0.01%,1065
"2025-05-28 23:20",21789,21793,21785,21789.25,-0.25,0.00%,827
"2025-05-28 23:15",21799,21800.5,21786.25,21789.5,-9.5,-0.04%,1076
"2025-05-28 23:10",21797,21800.5,21794.25,21799,2.25,+0.01%,846
"2025-05-28 23:05",21793.75,21797,21791.5,21796.75,3,+0.01%,618
"2025-05-28 23:00",21782.5,21796,21781.75,21793.75,10.5,+0.05%,1463
"2025-05-28 22:55",21785.75,21787,21781.75,21783.25,-1.75,-0.01%,728
"2025-05-28 22:50",21786.25,21788.25,21782.75,21785,-1.,0.00%,766
"2025-05-28 22:45",21786.75,21791,21780.75,21786,-0.5,0.00%,1208
"2025-05-28 22:40",21792.75,21796.75,21779.25,21786.5,-6.5,-0.03%,1685
"2025-05-28 22:35",21794,21804.5,21791,21793,-1.5,-0.01%,1510
"2025-05-28 22:30",21797.25,21800.5,21785.75,21794.5,-2.75,-0.01%,1483
"2025-05-28 22:25",21795,21799.75,21788.25,21797.25,1.75,+0.01%,1296
"2025-05-28 22:20",21808,21808.75,21794,21795.5,-12.5,-0.06%,1253
"2025-05-28 22:15",21810.75,21817.25,21801.5,21808,-3.25,-0.01%,1680
"2025-05-28 22:10",21787.75,21811.25,21787.75,21811.25,22.75,+0.10%,2386
"2025-05-28 22:05",21790.25,21793.75,21784,21788.5,-1.25,-0.01%,1412
"2025-05-28 22:00",21790.5,21797,21786.25,21789.75,-1.,0.00%,1901
"2025-05-28 21:55",21804.25,21804.75,21790,21790.75,-12.75,-0.06%,2137
"2025-05-28 21:50",21803.25,21819,21798.75,21803.5,-0.25,0.00%,2594
"2025-05-28 21:45",21819.75,21824,21802.75,21803.75,-16.25,-0.07%,2988
"2025-05-28 21:40",21798.5,21821.75,21798.5,21820,21.75,+0.10%,2224
"2025-05-28 21:35",21804.25,21812,21796.5,21798.25,-5.5,-0.03%,1907
"2025-05-28 21:30",21798,21808.25,21791.75,21803.75,5.75,+0.03%,1915
"2025-05-28 21:25",21791,21810.75,21788.75,21798,7.5,+0.03%,2304
"2025-05-28 21:20",21795,21814.5,21790.5,21790.5,-4.5,-0.02%,3408
"2025-05-28 21:15",21789.25,21796,21784,21795,5.5,+0.03%,1323
"2025-05-28 21:10",21787.75,21793.5,21784.5,21789.5,1.5,+0.01%,1255
"2025-05-28 21:05",21791.5,21793.75,21782,21788,-2.75,-0.01%,1426
"2025-05-28 21:00",21794.25,21795.5,21785.75,21790.75,-3.5,-0.02%,2096
"2025-05-28 20:55",21792,21797.25,21791.25,21794.25,2,+0.01%,1860
"2025-05-28 20:50",21772,21795.25,21770.5,21792.25,20.5,+0.09%,3257
"2025-05-28 20:45",21780.5,21782.25,21765.5,21771.75,-9.25,-0.04%,1766
"2025-05-28 20:40",21766.75,21782.5,21764.5,21781,14.75,+0.07%,2432
"2025-05-28 20:35",21776.5,21778.5,21760.75,21766.25,-10.25,-0.05%,1728
"2025-05-28 20:30",21775.75,21778.75,21765.25,21776.5,1.5,+0.01%,2025
"2025-05-28 20:25",21768,21776.75,21752.5,21775,7.25,+0.03%,3565
"2025-05-28 20:20",21769,21776.75,21761.75,21767.75,-1.25,-0.01%,2391
"2025-05-28 20:15",21775,21778.25,21755,21769,-5.25,-0.02%,4062
"2025-05-28 20:10",21784,21786.25,21771,21774.25,-9.5,-0.04%,3270
"2025-05-28 20:05",21797,21809.75,21780,21783.75,-12.5,-0.06%,4327
"2025-05-28 20:00",21821,21822.5,21792.25,21796.25,-24.75,-0.11%,5091
"2025-05-28 19:55",21817,21833.25,21812,21821,4,+0.02%,6070
"2025-05-28 19:50",21804,21818,21798,21817,12.5,+0.06%,5238
"2025-05-28 19:45",21768.5,21813,21763.25,21804.5,36.75,+0.17%,7418
"2025-05-28 19:40",21756.5,21774.25,21755.25,21767.75,11.5,+0.05%,2992
"2025-05-28 19:35",21753.5,21761.5,21748.75,21756.25,2,+0.01%,2002
"2025-05-28 19:30",21744,21756.75,21740.25,21754.25,9.75,+0.04%,1625
"2025-05-28 19:25",21750,21752.5,21734,21744.5,-5.75,-0.03%,2687
"2025-05-28 19:20",21745,21761,21733.25,21750.25,5,+0.02%,3051
"2025-05-28 19:15",21724.75,21761,21713.5,21745.25,20.5,+0.09%,5949
"2025-05-28 19:10",21733,21740,21709.25,21724.75,-7.5,-0.03%,4329
"2025-05-28 19:05",21745.5,21750,21717.5,21732.25,-14.,-0.06%,5312
"2025-05-28 19:00",21766.25,21769.5,21730,21746.25,-19.75,-0.09%,5477
"2025-05-28 18:55",21748,21772.5,21745.5,21766,18.25,+0.08%,4158
"2025-05-28 18:50",21738.75,21749.5,21727.5,21747.75,8.75,+0.04%,3114
