time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1747526400,103081.2,106650,103050,106428.1,92616.53000000012,100050.62944500461,103626.61306115142,95737.177,0,-95,-99,55.807773070473814,54.91702827975496,0.8907447907188555,4.987443538651771,,,,,,72.88037679615066,,,,,,,,60,100,-60,,,,,54.91702827975496,,,,,,0,-95,-99,55.807773070473814,54.91702827975496,0.8907447907188555,4.987443538651771,,,,,,72.88037679615066,,,,,,,,60,100,-60,,,,,54.91702827975496,,,,,
1747612800,106428.1,107134.3,102000,105538,92792.5585000001,100549.48131364056,104051.36571422889,131323.009,0,-95,-99,55.23457617531765,54.27564959273877,0.9589265825788758,6.282594274931444,,,,,,,,,,,51.91286673100906,,,60,100,-60,,,,,,,,,,,0,-95,-99,55.23457617531765,54.27564959273877,0.9589265825788758,6.282594274931444,,,,,,,,,,,51.91286673100906,,,60,100,-60,,,,,,,,,,
1747699200,105538,107292.4,104125.4,106808.2,92979.1220000001,101118.45573967323,104663.99555551136,123586.87,0,-95,-99,57.99983972420243,56.34739632333131,1.652443400871121,7.457033928129841,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,57.99983972420243,56.34739632333131,1.652443400871121,7.457033928129841,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1747785600,106808.2,110800,106001.8,109608.7,93180.3475000001,101890.29612697566,105762.81876539772,221771.177,0,-95,-99,66.19085864952793,59.80842484968267,6.382433799845252,9.619511960050215,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,66.19085864952793,59.80842484968267,6.382433799845252,9.619511960050215,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1747872000,109608.7,111968,109150,111646.5,93394.86200000011,102777.22375179606,107070.30348419823,128882.059,0,-95,-99,73.45303211590142,65.88124349654393,7.571788619357491,9.037535145030684,,,,,,78.0043171890922,,,,73.08233553424591,,,,60,100,-60,,,,,,,,,,,0,-95,-99,73.45303211590142,65.88124349654393,7.571788619357491,9.037535145030684,,,,,,78.0043171890922,,,,73.08233553424591,,,,60,100,-60,,,,,,,,,,
1747958400,111646.5,111758.4,106755,107275.9,93592.04800000013,103186.1943198146,107115.99159882084,148189.685,0,-95,-99,69.81021219704803,69.81803432082579,-0.007822123777756929,5.760335344056868,69.81803432082579,,69.81803432082579,,,,,,,,,,,60,100,-60,,,,,69.81803432082579,,105,,106,,0,-95,-99,69.81021219704803,69.81803432082579,-0.007822123777756929,5.760335344056868,69.81803432082579,,69.81803432082579,,,,,,,,,,,60,100,-60,,,,,69.81803432082579,,105,,106,
1748044800,107275.9,109454.5,106832.3,107716,93783.8995000001,103597.9948361951,107249.32679908288,63242.395,0,-95,-99,63.9213954244845,69.06154657914466,-5.14015115466016,6.288791329299041,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,63.9213954244845,69.06154657914466,-5.14015115466016,6.288791329299041,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1748131200,107716,109300,106538.4,108976.2,93950.7810000001,104086.92257835918,107633.07639928669,73175.919,0,-95,-99,59.485962242588215,64.40585662137359,-4.919894378785372,7.9344667312048,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,59.485962242588215,64.40585662137359,-4.919894378785372,7.9344667312048,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1748217600,108976.2,110452.2,108640.7,109382.3,94118.31850000011,104568.32052578108,108021.79275500076,79437.632,0,-95,-99,59.63600333868037,61.014453668584366,-1.3784503299039983,8.100202927346794,,,,,,66.77647698739737,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,59.63600333868037,61.014453668584366,-1.3784503299039983,8.100202927346794,,,,,,66.77647698739737,,,,,,,,60,100,-60,,,,,,,,,,
1748304000,109382.3,110700,107421.7,108864,94280.0675000001,104958.83684161917,108208.94992055614,124854.197,0,-95,-99,56.47949901715465,58.53382153280776,-2.054322515653105,9.488388188057863,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,56.47949901715465,58.53382153280776,-2.054322515653105,9.488388188057863,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
