time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785462840,28472,28473.25,28458.5,28466.25,,1325,1408.4,-1,0,0,0,0
1785462900,28466.5,28471.5,28458.5,28470,,1009,1383.35,-1,0,0,0,0
1785462960,28470.5,28485.25,28468.25,28481,,1360,1376,-1,0,0,0,0
1785463020,28481.5,28481.5,28469.75,28479,,708,1283.15,-1,0,0,0,0
1785463080,28479.75,28480.25,28471.25,28471.5,,584,1263.5,-1,0,0,0,0
1785463140,28471,28478.75,28466.75,28476.75,28501.486752435532,607,1248.4,-1,0,0,0,0
1785463200,28477.75,28499,28475.5,28495.5,,2089,1260.1,-1,0,0,0,0
1785463260,28495.25,28499.75,28481.75,28483.5,,1182,1269.45,-1,0,0,0,0
1785463320,28482.75,28485.5,28465.5,28466.25,,1631,1310.95,-1,0,0,0,0
1785463380,28466.25,28471.25,28452,28453,,1929,1355.3,-1,0,0,0,0
1785463440,28452.75,28457.25,28444,28446.25,,2019,1407.2,-1,0,0,0,0
1785463500,28447,28459,28441.25,28454.75,,1480,1435.65,-1,0,0,0,0
1785463560,28454.5,28474,28452.25,28463,,1942,1463.5,-1,0,0,0,0
1785463620,28463.75,28476.5,28458.5,28459.75,,1015,1407.5,-1,0,0,0,0
1785463680,28460,28466,28457.25,28460.75,,707,1352.45,-1,0,0,0,0
1785463740,28460,28473.75,28457,28471.5,,842,1345.9,-1,0,0,0,0
1785463800,28472,28472.5,28453,28457.5,,1095,1295.65,-1,0,0,0,0
1785463860,28457.75,28461.5,28446.25,28449,,1008,1254.2,-1,0,0,0,0
1785463920,28447.75,28454.5,28438,28452.25,,1461,1240.9,-1,0,0,0,0
1785463980,28452.75,28455.25,28444.5,28449,,815,1240.4,-1,0,0,0,0
1785464040,28449.25,28450.5,28433,28437.25,28480.074501623687,1290,1238.65,-1,0,0,0,0
1785464100,28437.75,28439,28422.5,28425.75,,2079,1292.15,-1,0,0,0,0
1785464160,28425.75,28427.5,28415.25,28420.5,,1646,1306.45,-1,0,0,0,0
1785464220,28420.75,28422,28410.5,28413.75,,1521,1347.1,-1,0,0,0,0
1785464280,28414,28423.75,28410,28423.75,,1439,1389.85,-1,0,0,0,0
1785464340,28422.5,28423,28401.5,28406.25,,2069,1462.95,-1,0,0,0,0
1785464400,28406.5,28419.75,28405.5,28409.25,,1379,1427.45,-1,0,0,0,0
1785464460,28410,28428.5,28407.25,28427.25,,1439,1440.3,-1,0,0,0,0
1785464520,28427,28428.5,28414.25,28415.75,,871,1402.3,-1,0,0,0,0
1785464580,28416.75,28421.25,28411.75,28419.5,,762,1343.95,-1,0,0,0,0
1785464640,28419,28422.25,28400.5,28409.25,,1300,1308,-1,0,0,0,0
1785464700,28409.75,28416,28404.25,28411.75,,826,1275.3,-1,0,0,0,0
1785464760,28412.25,28417.5,28410.5,28415.25,,500,1203.2,-1,0,0,0,0
1785464820,28415.5,28427.5,28414.75,28420,,1049,1204.9,-1,0,0,0,0
1785464880,28421,28426,28418,28421.25,,404,1189.75,-1,0,0,0,0
1785464940,28421.5,28427,28415.25,28422.5,28460.883001082457,706,1182.95,-1,0,0,0,0
1785465000,28422,28425.25,28407.5,28422,,1045,1180.45,-1,0,0,0,0
1785465060,28422.25,28430,28419.5,28421,,979,1179,-1,0,0,0,0
1785465120,28421,28427.75,28420,28426.5,,481,1130,-1,0,0,0,0
1785465180,28426.25,28433.5,28420.5,28430,,672,1122.85,-1,0,0,0,0
